area_id,year,sex,age_group,population,area_name
BFA-HUMD_2_39,2013,male,Y020_024,14157.35313,Seno
BFA-HUMD_2_39,2013,male,Y025_029,12439.18592,Seno
BFA-HUMD_2_39,2013,male,Y030_034,10291.77581,Seno
BFA-HUMD_2_39,2013,male,Y035_039,7959.962139,Seno
BFA-HUMD_2_39,2013,male,Y040_044,6561.146334,Seno
BFA-HUMD_2_39,2013,male,Y045_049,5280.692671,Seno
BFA-HUMD_2_39,2013,male,Y050_054,4207.906243,Seno
BFA-HUMD_2_39,2013,male,Y055_059,3230.238224,Seno
BFA-HUMD_2_39,2013,male,Y060_064,2402.709134,Seno
BFA-HUMD_2_39,2013,male,Y065_069,1753.184398,Seno
BFA-HUMD_2_39,2013,male,Y070_074,1117.027901,Seno
BFA-HUMD_2_39,2013,male,Y075_079,574.2148097,Seno
BFA-HUMD_2_39,2013,male,Y080_999,247.3516335,Seno
BFA-HUMD_2_39,2014,female,Y000_004,29920.66926,Seno
BFA-HUMD_2_39,2014,female,Y005_009,24530.26597,Seno
BFA-HUMD_2_39,2014,female,Y010_014,20057.03066,Seno
BFA-HUMD_2_39,2014,female,Y015_019,15816.35559,Seno
BFA-HUMD_2_39,2014,female,Y020_024,13645.99627,Seno
BFA-HUMD_2_39,2014,female,Y025_029,11870.04046,Seno
BFA-HUMD_2_39,2014,female,Y030_034,9811.396332,Seno
BFA-HUMD_2_39,2014,female,Y035_039,7716.458036,Seno
BFA-HUMD_2_39,2014,female,Y040_044,6209.834481,Seno
BFA-HUMD_2_39,2014,female,Y045_049,5051.73822,Seno
BFA-HUMD_2_39,2014,female,Y050_054,4391.425498,Seno
BFA-HUMD_2_39,2014,female,Y055_059,3525.059271,Seno
BFA-HUMD_2_39,2014,female,Y060_064,2611.92836,Seno
BFA-HUMD_2_39,2014,female,Y065_069,1819.067635,Seno
BFA-HUMD_2_39,2014,female,Y070_074,1347.313779,Seno
BFA-HUMD_2_39,2014,female,Y075_079,733.1609252,Seno
BFA-HUMD_2_39,2014,female,Y080_999,356.135856,Seno
BFA-HUMD_2_39,2014,male,Y000_004,31112.26236,Seno
BFA-HUMD_2_39,2014,male,Y005_009,25723.94198,Seno
BFA-HUMD_2_39,2014,male,Y010_014,20581.1708,Seno
BFA-HUMD_2_39,2014,male,Y015_019,16216.57422,Seno
BFA-HUMD_2_39,2014,male,Y020_024,14322.15887,Seno
BFA-HUMD_2_39,2014,male,Y025_029,12621.43628,Seno
BFA-HUMD_2_39,2014,male,Y030_034,10566.13645,Seno
BFA-HUMD_2_39,2014,male,Y035_039,8275.323377,Seno
BFA-HUMD_2_39,2014,male,Y040_044,6750.108322,Seno
BFA-HUMD_2_39,2014,male,Y045_049,5408.537751,Seno
BFA-HUMD_2_39,2014,male,Y050_054,4328.196315,Seno
BFA-HUMD_2_39,2014,male,Y055_059,3351.660955,Seno
BFA-HUMD_2_39,2014,male,Y060_064,2446.111227,Seno
BFA-HUMD_2_39,2014,male,Y065_069,1756.176837,Seno
BFA-HUMD_2_39,2014,male,Y070_074,1152.848693,Seno
BFA-HUMD_2_39,2014,male,Y075_079,590.2106002,Seno
BFA-HUMD_2_39,2014,male,Y080_999,251.0108792,Seno
BFA-HUMD_2_39,2015,female,Y000_004,30485.30337,Seno
BFA-HUMD_2_39,2015,female,Y005_009,25276.10455,Seno
BFA-HUMD_2_39,2015,female,Y010_014,20559.625,Seno
BFA-HUMD_2_39,2015,female,Y015_019,16133.80576,Seno
BFA-HUMD_2_39,2015,female,Y020_024,13833.59836,Seno
BFA-HUMD_2_39,2015,female,Y025_029,12095.47191,Seno
BFA-HUMD_2_39,2015,female,Y030_034,10094.43577,Seno
BFA-HUMD_2_39,2015,female,Y035_039,8007.94443,Seno
BFA-HUMD_2_39,2015,female,Y040_044,6373.016999,Seno
BFA-HUMD_2_39,2015,female,Y045_049,5172.450532,Seno
BFA-HUMD_2_39,2015,female,Y050_054,4510.043316,Seno
BFA-HUMD_2_39,2015,female,Y055_059,3635.624529,Seno
BFA-HUMD_2_39,2015,female,Y060_064,2664.277264,Seno
BFA-HUMD_2_39,2015,female,Y065_069,1837.484559,Seno
BFA-HUMD_2_39,2015,female,Y070_074,1386.545806,Seno
BFA-HUMD_2_39,2015,female,Y075_079,753.7802012,Seno
BFA-HUMD_2_39,2015,female,Y080_999,364.9301746,Seno
BFA-HUMD_2_39,2015,male,Y000_004,31704.56772,Seno
BFA-HUMD_2_39,2015,male,Y005_009,26514.85596,Seno
BFA-HUMD_2_39,2015,male,Y010_014,21123.12197,Seno
BFA-HUMD_2_39,2015,male,Y015_019,16563.73323,Seno
BFA-HUMD_2_39,2015,male,Y020_024,14488.88312,Seno
BFA-HUMD_2_39,2015,male,Y025_029,12806.35684,Seno
BFA-HUMD_2_39,2015,male,Y030_034,10847.81105,Seno
BFA-HUMD_2_39,2015,male,Y035_039,8603.178734,Seno
BFA-HUMD_2_39,2015,male,Y040_044,6944.512442,Seno
BFA-HUMD_2_39,2015,male,Y045_049,5539.477948,Seno
BFA-HUMD_2_39,2015,male,Y050_054,4451.92508,Seno
BFA-HUMD_2_39,2015,male,Y055_059,3477.647893,Seno
BFA-HUMD_2_39,2015,male,Y060_064,2490.297328,Seno
BFA-HUMD_2_39,2015,male,Y065_069,1759.174383,Seno
BFA-HUMD_2_39,2015,male,Y070_074,1189.818185,Seno
BFA-HUMD_2_39,2015,male,Y075_079,606.6519824,Seno
BFA-HUMD_2_39,2015,male,Y080_999,254.7242587,Seno
BFA-HUMD_2_39,2016,female,Y000_004,30620.04821,Seno
BFA-HUMD_2_39,2016,female,Y005_009,25764.20986,Seno
BFA-HUMD_2_39,2016,female,Y010_014,21145.77512,Seno
BFA-HUMD_2_39,2016,female,Y015_019,16492.00521,Seno
BFA-HUMD_2_39,2016,female,Y020_024,14101.11179,Seno
BFA-HUMD_2_39,2016,female,Y025_029,12271.10106,Seno
BFA-HUMD_2_39,2016,female,Y030_034,10296.13386,Seno
BFA-HUMD_2_39,2016,female,Y035_039,8245.8302,Seno
BFA-HUMD_2_39,2016,female,Y040_044,6616.480492,Seno
BFA-HUMD_2_39,2016,female,Y045_049,5309.85842,Seno
BFA-HUMD_2_39,2016,female,Y050_054,4618.808293,Seno
BFA-HUMD_2_39,2016,female,Y055_059,3733.710004,Seno
BFA-HUMD_2_39,2016,female,Y060_064,2749.043211,Seno
BFA-HUMD_2_39,2016,female,Y065_069,1876.036821,Seno
BFA-HUMD_2_39,2016,female,Y070_074,1401.721416,Seno
BFA-HUMD_2_39,2016,female,Y075_079,777.8123726,Seno
BFA-HUMD_2_39,2016,female,Y080_999,376.1226769,Seno
BFA-HUMD_2_39,2016,male,Y000_004,31841.30182,Seno
BFA-HUMD_2_39,2016,male,Y005_009,27038.57243,Seno
BFA-HUMD_2_39,2016,male,Y010_014,21743.67851,Seno
BFA-HUMD_2_39,2016,male,Y015_019,16956.32066,Seno
BFA-HUMD_2_39,2016,male,Y020_024,14761.35867,Seno
BFA-HUMD_2_39,2016,male,Y025_029,12961.18364,Seno
BFA-HUMD_2_39,2016,male,Y030_034,11021.10446,Seno
BFA-HUMD_2_39,2016,male,Y035_039,8849.579025,Seno
BFA-HUMD_2_39,2016,male,Y040_044,7232.75921,Seno
BFA-HUMD_2_39,2016,male,Y045_049,5705.639818,Seno
BFA-HUMD_2_39,2016,male,Y050_054,4563.818234,Seno
BFA-HUMD_2_39,2016,male,Y055_059,3580.93883,Seno
BFA-HUMD_2_39,2016,male,Y060_064,2587.327062,Seno
BFA-HUMD_2_39,2016,male,Y065_069,1794.542544,Seno
BFA-HUMD_2_39,2016,male,Y070_074,1192.505828,Seno
BFA-HUMD_2_39,2016,male,Y075_079,628.0564945,Seno
BFA-HUMD_2_39,2016,male,Y080_999,262.2570053,Seno
BFA-HUMD_2_39,2017,female,Y000_004,30755.38863,Seno
BFA-HUMD_2_39,2017,female,Y005_009,26261.74095,Seno
BFA-HUMD_2_39,2017,female,Y010_014,21748.63625,Seno
BFA-HUMD_2_39,2017,female,Y015_019,16858.15732,Seno
BFA-HUMD_2_39,2017,female,Y020_024,14373.79838,Seno
BFA-HUMD_2_39,2017,female,Y025_029,12449.28037,Seno
BFA-HUMD_2_39,2017,female,Y030_034,10501.8621,Seno
BFA-HUMD_2_39,2017,female,Y035_039,8490.782658,Seno
BFA-HUMD_2_39,2017,female,Y040_044,6869.244836,Seno
BFA-HUMD_2_39,2017,female,Y045_049,5450.916594,Seno
BFA-HUMD_2_39,2017,female,Y050_054,4730.196265,Seno
BFA-HUMD_2_39,2017,female,Y055_059,3834.441727,Seno
BFA-HUMD_2_39,2017,female,Y060_064,2836.506049,Seno
BFA-HUMD_2_39,2017,female,Y065_069,1915.397948,Seno
BFA-HUMD_2_39,2017,female,Y070_074,1417.063121,Seno
BFA-HUMD_2_39,2017,female,Y075_079,802.6107425,Seno
BFA-HUMD_2_39,2017,female,Y080_999,387.6584561,Seno
BFA-HUMD_2_39,2017,male,Y000_004,31978.62562,Seno
BFA-HUMD_2_39,2017,male,Y005_009,27572.63325,Seno
BFA-HUMD_2_39,2017,male,Y010_014,22382.46581,Seno
BFA-HUMD_2_39,2017,male,Y015_019,17358.21306,Seno
BFA-HUMD_2_39,2017,male,Y020_024,15038.95834,Seno
BFA-HUMD_2_39,2017,male,Y025_029,13117.88227,Seno
BFA-HUMD_2_39,2017,male,Y030_034,11197.16624,Seno
BFA-HUMD_2_39,2017,male,Y035_039,9103.036372,Seno
BFA-HUMD_2_39,2017,male,Y040_044,7532.970274,Seno
BFA-HUMD_2_39,2017,male,Y045_049,5876.785871,Seno
BFA-HUMD_2_39,2017,male,Y050_054,4678.523672,Seno
BFA-HUMD_2_39,2017,male,Y055_059,3687.29765,Seno
BFA-HUMD_2_39,2017,male,Y060_064,2688.137376,Seno
BFA-HUMD_2_39,2017,male,Y065_069,1830.621782,Seno
BFA-HUMD_2_39,2017,male,Y070_074,1195.199542,Seno
BFA-HUMD_2_39,2017,male,Y075_079,650.2162224,Seno
BFA-HUMD_2_39,2017,male,Y080_999,270.0125114,Seno
BFA-HUMD_2_39,2018,female,Y000_004,30891.32725,Seno
BFA-HUMD_2_39,2018,female,Y005_009,26768.87982,Seno
BFA-HUMD_2_39,2018,female,Y010_014,22368.6848,Seno
BFA-HUMD_2_39,2018,female,Y015_019,17232.43867,Seno
BFA-HUMD_2_39,2018,female,Y020_024,14651.75817,Seno
BFA-HUMD_2_39,2018,female,Y025_029,12630.0469,Seno
BFA-HUMD_2_39,2018,female,Y030_034,10711.70103,Seno
BFA-HUMD_2_39,2018,female,Y035_039,8743.011728,Seno
BFA-HUMD_2_39,2018,female,Y040_044,7131.665342,Seno
BFA-HUMD_2_39,2018,female,Y045_049,5595.722027,Seno
BFA-HUMD_2_39,2018,female,Y050_054,4844.270489,Seno
BFA-HUMD_2_39,2018,female,Y055_059,3937.891089,Seno
BFA-HUMD_2_39,2018,female,Y060_064,2926.751582,Seno
BFA-HUMD_2_39,2018,female,Y065_069,1955.58491,Seno
BFA-HUMD_2_39,2018,female,Y070_074,1432.57274,Seno
BFA-HUMD_2_39,2018,female,Y075_079,828.1997391,Seno
BFA-HUMD_2_39,2018,female,Y080_999,399.5480405,Seno
BFA-HUMD_2_39,2018,male,Y000_004,32116.54166,Seno
BFA-HUMD_2_39,2018,male,Y005_009,28117.24274,Seno
BFA-HUMD_2_39,2018,male,Y010_014,23040.01945,Seno
BFA-HUMD_2_39,2018,male,Y015_019,17769.63096,Seno
BFA-HUMD_2_39,2018,male,Y020_024,15321.77851,Seno
BFA-HUMD_2_39,2018,male,Y025_029,13276.47537,Seno
BFA-HUMD_2_39,2018,male,Y030_034,11376.04059,Seno
BFA-HUMD_2_39,2018,male,Y035_039,9363.752891,Seno
BFA-HUMD_2_39,2018,male,Y040_044,7845.642237,Seno
BFA-HUMD_2_39,2018,male,Y045_049,6053.065612,Seno
BFA-HUMD_2_39,2018,male,Y050_054,4796.112077,Seno
BFA-HUMD_2_39,2018,male,Y055_059,3796.815473,Seno
BFA-HUMD_2_39,2018,male,Y060_064,2792.875574,Seno
BFA-HUMD_2_39,2018,male,Y065_069,1867.426391,Seno
BFA-HUMD_2_39,2018,male,Y070_074,1197.899341,Seno
BFA-HUMD_2_39,2018,male,Y075_079,673.1578123,Seno
BFA-HUMD_2_39,2018,male,Y080_999,277.9973645,Seno
BFA-HUMD_2_39,2019,female,Y000_004,31027.86672,Seno
BFA-HUMD_2_39,2019,female,Y005_009,27285.81203,Seno
BFA-HUMD_2_39,2019,female,Y010_014,23006.4108,Seno
BFA-HUMD_2_39,2019,female,Y015_019,17615.02974,Seno
BFA-HUMD_2_39,2019,female,Y020_024,14935.09313,Seno
BFA-HUMD_2_39,2019,female,Y025_029,12813.4382,Seno
BFA-HUMD_2_39,2019,female,Y030_034,10925.73276,Seno
BFA-HUMD_2_39,2019,female,Y035_039,9002.73357,Seno
BFA-HUMD_2_39,2019,female,Y040_044,7404.110897,Seno
BFA-HUMD_2_39,2019,female,Y045_049,5744.374265,Seno
BFA-HUMD_2_39,2019,female,Y050_054,4961.095746,Seno
BFA-HUMD_2_39,2019,female,Y055_059,4044.131411,Seno
BFA-HUMD_2_39,2019,female,Y060_064,3019.868343,Seno
BFA-HUMD_2_39,2019,female,Y065_069,1996.615036,Seno
BFA-HUMD_2_39,2019,female,Y070_074,1448.252109,Seno
BFA-HUMD_2_39,2019,female,Y075_079,854.6045691,Seno
BFA-HUMD_2_39,2019,female,Y080_999,411.8022816,Seno
BFA-HUMD_2_39,2019,male,Y000_004,32255.0525,Seno
BFA-HUMD_2_39,2019,male,Y005_009,28672.60925,Seno
BFA-HUMD_2_39,2019,male,Y010_014,23716.89074,Seno
BFA-HUMD_2_39,2019,male,Y015_019,18190.80013,Seno
BFA-HUMD_2_39,2019,male,Y020_024,15609.91735,Seno
BFA-HUMD_2_39,2019,male,Y025_029,13436.98583,Seno
BFA-HUMD_2_39,2019,male,Y030_034,11557.77246,Seno
BFA-HUMD_2_39,2019,male,Y035_039,9631.936491,Seno
BFA-HUMD_2_39,2019,male,Y040_044,8171.292315,Seno
BFA-HUMD_2_39,2019,male,Y045_049,6234.633029,Seno
BFA-HUMD_2_39,2019,male,Y050_054,4916.655909,Seno
BFA-HUMD_2_39,2019,male,Y055_059,3909.586127,Seno
BFA-HUMD_2_39,2019,male,Y060_064,2901.694698,Seno
BFA-HUMD_2_39,2019,male,Y065_069,1904.970956,Seno
BFA-HUMD_2_39,2019,male,Y070_074,1200.605238,Seno
BFA-HUMD_2_39,2019,male,Y075_079,696.9088508,Seno
BFA-HUMD_2_39,2019,male,Y080_999,286.2183471,Seno
BFA-HUMD_2_4,1995,female,Y000_004,23542.12377,Kossi
BFA-HUMD_2_4,1995,female,Y005_009,19163.85004,Kossi
BFA-HUMD_2_4,1995,female,Y010_014,16312.09435,Kossi
BFA-HUMD_2_4,1995,female,Y015_019,12285.85857,Kossi
BFA-HUMD_2_4,1995,female,Y020_024,10518.07251,Kossi
BFA-HUMD_2_4,1995,female,Y025_029,7978.488144,Kossi
BFA-HUMD_2_4,1995,female,Y030_034,6803.244236,Kossi
BFA-HUMD_2_4,1995,female,Y035_039,5724.239264,Kossi
BFA-HUMD_2_4,1995,female,Y040_044,4871.687536,Kossi
BFA-HUMD_2_4,1995,female,Y045_049,3893.82666,Kossi
BFA-HUMD_2_4,1995,female,Y050_054,3355.051292,Kossi
BFA-HUMD_2_4,1995,female,Y055_059,2990.16132,Kossi
BFA-HUMD_2_4,1995,female,Y060_064,2411.09082,Kossi
BFA-HUMD_2_4,1995,female,Y065_069,1824.731489,Kossi
BFA-HUMD_2_4,1995,female,Y070_074,1319.753081,Kossi
BFA-HUMD_2_4,1995,female,Y075_079,724.5842031,Kossi
BFA-HUMD_2_4,1995,female,Y080_999,367.8718271,Kossi
BFA-HUMD_2_4,1995,male,Y000_004,24433.49092,Kossi
BFA-HUMD_2_4,1995,male,Y005_009,19778.81505,Kossi
BFA-HUMD_2_4,1995,male,Y010_014,17527.36172,Kossi
BFA-HUMD_2_4,1995,male,Y015_019,15124.53488,Kossi
BFA-HUMD_2_4,1995,male,Y020_024,11814.46213,Kossi
BFA-HUMD_2_4,1995,male,Y025_029,8293.385244,Kossi
BFA-HUMD_2_4,1995,male,Y030_034,6577.328907,Kossi
BFA-HUMD_2_4,1995,male,Y035_039,5348.38115,Kossi
BFA-HUMD_2_4,1995,male,Y040_044,4342.344567,Kossi
BFA-HUMD_2_4,1995,male,Y045_049,3359.55809,Kossi
BFA-HUMD_2_4,1995,male,Y050_054,2719.582417,Kossi
BFA-HUMD_2_4,1995,male,Y055_059,2411.518493,Kossi
BFA-HUMD_2_4,1995,male,Y060_064,1842.321347,Kossi
BFA-HUMD_2_4,1995,male,Y065_069,1352.664679,Kossi
BFA-HUMD_2_4,1995,male,Y070_074,966.9015611,Kossi
BFA-HUMD_2_4,1995,male,Y075_079,552.8210355,Kossi
BFA-HUMD_2_4,1995,male,Y080_999,287.1924116,Kossi
BFA-HUMD_2_4,1996,female,Y000_004,23542.12377,Kossi
BFA-HUMD_2_4,1996,female,Y005_009,19163.85004,Kossi
BFA-HUMD_2_4,1996,female,Y010_014,16312.09435,Kossi
BFA-HUMD_2_4,1996,female,Y015_019,12285.85857,Kossi
BFA-HUMD_2_4,1996,female,Y020_024,10518.07251,Kossi
BFA-HUMD_2_4,1996,female,Y025_029,7978.488144,Kossi
BFA-HUMD_2_4,1996,female,Y030_034,6803.244236,Kossi
BFA-HUMD_2_4,1996,female,Y035_039,5724.239264,Kossi
BFA-HUMD_2_4,1996,female,Y040_044,4871.687536,Kossi
BFA-HUMD_2_4,1996,female,Y045_049,3893.82666,Kossi
BFA-HUMD_2_4,1996,female,Y050_054,3355.051292,Kossi
BFA-HUMD_2_4,1996,female,Y055_059,2990.16132,Kossi
BFA-HUMD_2_4,1996,female,Y060_064,2411.09082,Kossi
BFA-HUMD_2_4,1996,female,Y065_069,1824.731489,Kossi
BFA-HUMD_2_4,1996,female,Y070_074,1319.753081,Kossi
BFA-HUMD_2_4,1996,female,Y075_079,724.5842031,Kossi
BFA-HUMD_2_4,1996,female,Y080_999,367.8718271,Kossi
BFA-HUMD_2_4,1996,male,Y000_004,24433.49092,Kossi
BFA-HUMD_2_4,1996,male,Y005_009,19778.81505,Kossi
BFA-HUMD_2_4,1996,male,Y010_014,17527.36172,Kossi
BFA-HUMD_2_4,1996,male,Y015_019,15124.53488,Kossi
BFA-HUMD_2_4,1996,male,Y020_024,11814.46213,Kossi
BFA-HUMD_2_4,1996,male,Y025_029,8293.385244,Kossi
BFA-HUMD_2_4,1996,male,Y030_034,6577.328907,Kossi
BFA-HUMD_2_4,1996,male,Y035_039,5348.38115,Kossi
BFA-HUMD_2_4,1996,male,Y040_044,4342.344567,Kossi
BFA-HUMD_2_4,1996,male,Y045_049,3359.55809,Kossi
BFA-HUMD_2_4,1996,male,Y050_054,2719.582417,Kossi
BFA-HUMD_2_4,1996,male,Y055_059,2411.518493,Kossi
BFA-HUMD_2_4,1996,male,Y060_064,1842.321347,Kossi
BFA-HUMD_2_4,1996,male,Y065_069,1352.664679,Kossi
BFA-HUMD_2_4,1996,male,Y070_074,966.9015611,Kossi
BFA-HUMD_2_4,1996,male,Y075_079,552.8210355,Kossi
BFA-HUMD_2_4,1996,male,Y080_999,287.1924116,Kossi
BFA-HUMD_2_4,1997,female,Y000_004,23542.12377,Kossi
BFA-HUMD_2_4,1997,female,Y005_009,19163.85004,Kossi
BFA-HUMD_2_4,1997,female,Y010_014,16312.09435,Kossi
BFA-HUMD_2_4,1997,female,Y015_019,12285.85857,Kossi
BFA-HUMD_2_4,1997,female,Y020_024,10518.07251,Kossi
BFA-HUMD_2_4,1997,female,Y025_029,7978.488144,Kossi
BFA-HUMD_2_4,1997,female,Y030_034,6803.244236,Kossi
BFA-HUMD_2_4,1997,female,Y035_039,5724.239264,Kossi
BFA-HUMD_2_4,1997,female,Y040_044,4871.687536,Kossi
BFA-HUMD_2_4,1997,female,Y045_049,3893.82666,Kossi
BFA-HUMD_2_4,1997,female,Y050_054,3355.051292,Kossi
BFA-HUMD_2_4,1997,female,Y055_059,2990.16132,Kossi
BFA-HUMD_2_4,1997,female,Y060_064,2411.09082,Kossi
BFA-HUMD_2_4,1997,female,Y065_069,1824.731489,Kossi
BFA-HUMD_2_4,1997,female,Y070_074,1319.753081,Kossi
BFA-HUMD_2_4,1997,female,Y075_079,724.5842031,Kossi
BFA-HUMD_2_4,1997,female,Y080_999,367.8718271,Kossi
BFA-HUMD_2_4,1997,male,Y000_004,24433.49092,Kossi
BFA-HUMD_2_4,1997,male,Y005_009,19778.81505,Kossi
BFA-HUMD_2_4,1997,male,Y010_014,17527.36172,Kossi
BFA-HUMD_2_4,1997,male,Y015_019,15124.53488,Kossi
BFA-HUMD_2_4,1997,male,Y020_024,11814.46213,Kossi
BFA-HUMD_2_4,1997,male,Y025_029,8293.385244,Kossi
BFA-HUMD_2_4,1997,male,Y030_034,6577.328907,Kossi
BFA-HUMD_2_4,1997,male,Y035_039,5348.38115,Kossi
BFA-HUMD_2_4,1997,male,Y040_044,4342.344567,Kossi
BFA-HUMD_2_4,1997,male,Y045_049,3359.55809,Kossi
BFA-HUMD_2_4,1997,male,Y050_054,2719.582417,Kossi
BFA-HUMD_2_4,1997,male,Y055_059,2411.518493,Kossi
BFA-HUMD_2_4,1997,male,Y060_064,1842.321347,Kossi
BFA-HUMD_2_4,1997,male,Y065_069,1352.664679,Kossi
BFA-HUMD_2_4,1997,male,Y070_074,966.9015611,Kossi
BFA-HUMD_2_4,1997,male,Y075_079,552.8210355,Kossi
BFA-HUMD_2_4,1997,male,Y080_999,287.1924116,Kossi
BFA-HUMD_2_4,1998,female,Y000_004,23542.12377,Kossi
BFA-HUMD_2_4,1998,female,Y005_009,19163.85004,Kossi
BFA-HUMD_2_4,1998,female,Y010_014,16312.09435,Kossi
BFA-HUMD_2_4,1998,female,Y015_019,12285.85857,Kossi
BFA-HUMD_2_4,1998,female,Y020_024,10518.07251,Kossi
BFA-HUMD_2_4,1998,female,Y025_029,7978.488144,Kossi
BFA-HUMD_2_4,1998,female,Y030_034,6803.244236,Kossi
BFA-HUMD_2_4,1998,female,Y035_039,5724.239264,Kossi
BFA-HUMD_2_4,1998,female,Y040_044,4871.687536,Kossi
BFA-HUMD_2_4,1998,female,Y045_049,3893.82666,Kossi
BFA-HUMD_2_4,1998,female,Y050_054,3355.051292,Kossi
BFA-HUMD_2_4,1998,female,Y055_059,2990.16132,Kossi
BFA-HUMD_2_4,1998,female,Y060_064,2411.09082,Kossi
BFA-HUMD_2_4,1998,female,Y065_069,1824.731489,Kossi
BFA-HUMD_2_4,1998,female,Y070_074,1319.753081,Kossi
BFA-HUMD_2_4,1998,female,Y075_079,724.5842031,Kossi
BFA-HUMD_2_4,1998,female,Y080_999,367.8718271,Kossi
BFA-HUMD_2_4,1998,male,Y000_004,24433.49092,Kossi
BFA-HUMD_2_4,1998,male,Y005_009,19778.81505,Kossi
BFA-HUMD_2_4,1998,male,Y010_014,17527.36172,Kossi
BFA-HUMD_2_4,1998,male,Y015_019,15124.53488,Kossi
BFA-HUMD_2_4,1998,male,Y020_024,11814.46213,Kossi
BFA-HUMD_2_4,1998,male,Y025_029,8293.385244,Kossi
BFA-HUMD_2_4,1998,male,Y030_034,6577.328907,Kossi
BFA-HUMD_2_4,1998,male,Y035_039,5348.38115,Kossi
BFA-HUMD_2_4,1998,male,Y040_044,4342.344567,Kossi
BFA-HUMD_2_4,1998,male,Y045_049,3359.55809,Kossi
BFA-HUMD_2_4,1998,male,Y050_054,2719.582417,Kossi
BFA-HUMD_2_4,1998,male,Y055_059,2411.518493,Kossi
BFA-HUMD_2_4,1998,male,Y060_064,1842.321347,Kossi
BFA-HUMD_2_4,1998,male,Y065_069,1352.664679,Kossi
BFA-HUMD_2_4,1998,male,Y070_074,966.9015611,Kossi
BFA-HUMD_2_4,1998,male,Y075_079,552.8210355,Kossi
BFA-HUMD_2_4,1998,male,Y080_999,287.1924116,Kossi
BFA-HUMD_2_4,1999,female,Y000_004,23542.12377,Kossi
BFA-HUMD_2_4,1999,female,Y005_009,19163.85004,Kossi
BFA-HUMD_2_4,1999,female,Y010_014,16312.09435,Kossi
BFA-HUMD_2_4,1999,female,Y015_019,12285.85857,Kossi
BFA-HUMD_2_4,1999,female,Y020_024,10518.07251,Kossi
BFA-HUMD_2_4,1999,female,Y025_029,7978.488144,Kossi
BFA-HUMD_2_4,1999,female,Y030_034,6803.244236,Kossi
BFA-HUMD_2_4,1999,female,Y035_039,5724.239264,Kossi
BFA-HUMD_2_4,1999,female,Y040_044,4871.687536,Kossi
BFA-HUMD_2_4,1999,female,Y045_049,3893.82666,Kossi
BFA-HUMD_2_4,1999,female,Y050_054,3355.051292,Kossi
BFA-HUMD_2_4,1999,female,Y055_059,2990.16132,Kossi
BFA-HUMD_2_4,1999,female,Y060_064,2411.09082,Kossi
BFA-HUMD_2_4,1999,female,Y065_069,1824.731489,Kossi
BFA-HUMD_2_4,1999,female,Y070_074,1319.753081,Kossi
BFA-HUMD_2_4,1999,female,Y075_079,724.5842031,Kossi
BFA-HUMD_2_4,1999,female,Y080_999,367.8718271,Kossi
BFA-HUMD_2_4,1999,male,Y000_004,24433.49092,Kossi
BFA-HUMD_2_4,1999,male,Y005_009,19778.81505,Kossi
BFA-HUMD_2_4,1999,male,Y010_014,17527.36172,Kossi
BFA-HUMD_2_4,1999,male,Y015_019,15124.53488,Kossi
BFA-HUMD_2_4,1999,male,Y020_024,11814.46213,Kossi
BFA-HUMD_2_4,1999,male,Y025_029,8293.385244,Kossi
BFA-HUMD_2_4,1999,male,Y030_034,6577.328907,Kossi
BFA-HUMD_2_4,1999,male,Y035_039,5348.38115,Kossi
BFA-HUMD_2_4,1999,male,Y040_044,4342.344567,Kossi
BFA-HUMD_2_4,1999,male,Y045_049,3359.55809,Kossi
BFA-HUMD_2_4,1999,male,Y050_054,2719.582417,Kossi
BFA-HUMD_2_4,1999,male,Y055_059,2411.518493,Kossi
BFA-HUMD_2_4,1999,male,Y060_064,1842.321347,Kossi
BFA-HUMD_2_4,1999,male,Y065_069,1352.664679,Kossi
BFA-HUMD_2_4,1999,male,Y070_074,966.9015611,Kossi
BFA-HUMD_2_4,1999,male,Y075_079,552.8210355,Kossi
BFA-HUMD_2_4,1999,male,Y080_999,287.1924116,Kossi
BFA-HUMD_2_4,2000,female,Y000_004,23542.12377,Kossi
BFA-HUMD_2_4,2000,female,Y005_009,19163.85004,Kossi
BFA-HUMD_2_4,2000,female,Y010_014,16312.09435,Kossi
BFA-HUMD_2_4,2000,female,Y015_019,12285.85857,Kossi
BFA-HUMD_2_4,2000,female,Y020_024,10518.07251,Kossi
BFA-HUMD_2_4,2000,female,Y025_029,7978.488144,Kossi
BFA-HUMD_2_4,2000,female,Y030_034,6803.244236,Kossi
BFA-HUMD_2_4,2000,female,Y035_039,5724.239264,Kossi
BFA-HUMD_2_4,2000,female,Y040_044,4871.687536,Kossi
BFA-HUMD_2_4,2000,female,Y045_049,3893.82666,Kossi
BFA-HUMD_2_4,2000,female,Y050_054,3355.051292,Kossi
BFA-HUMD_2_4,2000,female,Y055_059,2990.16132,Kossi
BFA-HUMD_2_4,2000,female,Y060_064,2411.09082,Kossi
BFA-HUMD_2_4,2000,female,Y065_069,1824.731489,Kossi
BFA-HUMD_2_4,2000,female,Y070_074,1319.753081,Kossi
BFA-HUMD_2_4,2000,female,Y075_079,724.5842031,Kossi
BFA-HUMD_2_4,2000,female,Y080_999,367.8718271,Kossi
BFA-HUMD_2_4,2000,male,Y000_004,24433.49092,Kossi
