area_id,year,sex,age_group,population
COG,2010,male,Y005_009,292414.0000000002
COG,2010,male,Y010_014,247343.00000000003
COG,2010,male,Y015_019,223769.9999999998
COG,2010,male,Y020_024,210160.99999999994
COG,2010,male,Y025_029,189139.99999999994
COG,2010,male,Y030_034,165209
COG,2010,male,Y035_039,135375.00000000003
COG,2010,male,Y040_044,108901.00000000009
COG,2010,male,Y045_049,84657.00000000007
COG,2010,male,Y050_054,62268.00000000002
COG,2010,male,Y055_059,42422.000000000015
COG,2010,male,Y060_064,30460.999999999996
COG,2010,male,Y065_069,21646.000000000004
COG,2010,male,Y070_074,15424.999999999995
COG,2010,male,Y075_079,8741.999999999995
COG,2010,male,Y080_999,6625.000000000001
COG,2011,female,Y000_004,371058.2901465277
COG,2011,female,Y005_009,301223.60507388046
COG,2011,female,Y010_014,253352.4839150921
COG,2011,female,Y015_019,226433.25767847936
COG,2011,female,Y020_024,211067.0596631288
COG,2011,female,Y025_029,190890.47968481027
COG,2011,female,Y030_034,168056.04897144964
COG,2011,female,Y035_039,140334.80006722253
COG,2011,female,Y040_044,115532.25794439136
COG,2011,female,Y045_049,90321.30911517564
COG,2011,female,Y050_054,67392.565369267
COG,2011,female,Y055_059,48407.42764077892
COG,2011,female,Y060_064,34918.32422045441
COG,2011,female,Y065_069,24738.662498022786
COG,2011,female,Y070_074,18546.298606574095
COG,2011,female,Y075_079,12082.891167092877
COG,2011,female,Y080_999,10424.301404542128
COG,2011,male,Y000_004,377062.34219393693
COG,2011,male,Y005_009,304818.90404446877
COG,2011,male,Y010_014,255334.8022460433
COG,2011,male,Y015_019,227440.77560960222
COG,2011,male,Y020_024,211098.59674432594
COG,2011,male,Y025_029,191290.91953874647
COG,2011,male,Y030_034,168091.4479938693
COG,2011,male,Y035_039,139492.5829106642
COG,2011,male,Y040_044,112526.61458435452
COG,2011,male,Y045_049,87931.84212792425
COG,2011,male,Y050_054,65206.29844122707
COG,2011,male,Y055_059,44915.52375846565
COG,2011,male,Y060_064,31693.537860349083
COG,2011,male,Y065_069,22317.61059605125
COG,2011,male,Y070_074,15596.159177882704
COG,2011,male,Y075_079,8986.173597660527
COG,2011,male,Y080_999,6643.891947206445
COG,2012,female,Y000_004,381310.21398592246
COG,2012,female,Y005_009,313891.4516485976
COG,2012,female,Y010_014,261349.67877014197
COG,2012,female,Y015_019,229977.12512060752
COG,2012,female,Y020_024,211817.7800143534
COG,2012,female,Y025_029,193245.66319285185
COG,2012,female,Y030_034,170915.95214285696
COG,2012,female,Y035_039,144469.9607528525
COG,2012,female,Y040_044,118914.72859370819
COG,2012,female,Y045_049,94055.90454002553
COG,2012,female,Y050_054,70603.12565369536
COG,2012,female,Y055_059,50906.54234748869
COG,2012,female,Y060_064,36397.784004441135
COG,2012,female,Y065_069,25655.058570156274
COG,2012,female,Y070_074,18626.946388184362
COG,2012,female,Y075_079,12287.178838226842
COG,2012,female,Y080_999,10463.751542873268
COG,2012,male,Y000_004,387636.11104507063
COG,2012,male,Y005_009,317750.0539060072
COG,2012,male,Y010_014,263584.8244665345
COG,2012,male,Y015_019,231171.76748401206
COG,2012,male,Y020_024,212040.37641343332
COG,2012,male,Y025_029,193466.2995557745
COG,2012,male,Y030_034,171024.1868704227
COG,2012,male,Y035_039,143735.40673749577
COG,2012,male,Y040_044,116272.93587584926
COG,2012,male,Y045_049,91333.36711683839
COG,2012,male,Y050_054,68283.24912324753
COG,2012,male,Y055_059,47555.6144099121
COG,2012,male,Y060_064,32975.94767425169
