iso3,X,year,kp,value,denominator,provincial_value,ratio,x,region,log_kp_prev,log_gen_prev,log_gen_prev2,logit_kp_prev,logit_gen_prev,logit_gen_prev2,positive,negative
GIN,10,2012,FSW,0.195,395,0.0212020283909862,9.19723322712379,NA,WCA,-1.6347557204183902,-3.8536584230609927,-3.8536584230609927,-1.4178427188548164,-3.832228403320965,-3.832228403320965,77,318
GIN,11,2016,FSW,0.142,1804,0.0166049079564711,8.55168847501265,NA,WCA,-1.9519282213808764,-4.0980569672900735,-4.0980569672900735,-1.7987770418867017,-4.0813126524695065,-4.0813126524695065,256,1548
GIN,12,2017,FSW,0.107,497,0.0164335857705657,6.51105616837735,NA,WCA,-2.234926444520231,-4.108428125427555,-4.108428125427555,-2.121757746414593,-4.0918580104434294,-4.0918580104434294,53,444
GIN,13,2017,FSW,0.108,539,0.0206595937190008,5.2275955407909,NA,WCA,-2.2256240518579173,-3.879575480585612,-3.879575480585612,-2.1113349054557897,-3.8586994918497104,-3.8586994918497104,58,481
LBR,1,2013,MSM,0.198,207,0.0129855932986716,15.2476668139803,NA,WCA,-1.6194882482876019,-4.343914743831401,-4.343914743831401,-1.3988415771719793,-4.330844100631464,-4.330844100631464,41,166
LBR,2,2013,PWID,0.039,155,0.0129855932986716,3.00332831184461,NA,WCA,-3.2441936328524905,-4.343914743831401,-4.343914743831401,-3.204412762840646,-4.330844100631464,-4.330844100631464,6,149
LBR,3,2013,FSW,0.098,346,0.0178690425129699,5.48434533797033,NA,WCA,-2.322787800311565,-4.0246855319418815,-4.0246855319418815,-2.2196470413920517,-4.006654910352599,-4.006654910352599,34,312
NAM,7,2008,MSM,0.124,201,0.0680118582443871,1.82321146930629,NA,ESA,-2.0874737133771,-2.688073203062623,-2.688073203062623,-1.9550845253313547,-2.61763801524695,-2.61763801524695,25,176
NAM,13,2019,MSM,0.084,215,0.0568577084399811,1.47737223860631,NA,ESA,-2.4769384801388235,-2.8672034753656344,-2.8672034753656344,-2.3891995658308165,-2.8086653600622777,-2.8086653600622777,18,197
NAM,24,2019,FSW,0.209,242,0.0913867622849373,2.2869833088993,NA,ESA,-1.565421027017326,-2.3926546437800496,-2.3926546437800496,-1.330963715802843,-2.2968188873711033,-2.2968188873711033,51,191
NAM,25,2019,FSW,0.436,302,0.293826640088699,1.48386817433702,NA,ESA,-0.8301130356331028,-1.2247653451232747,-1.2247653451232747,-0.2574120081490247,-0.8768708257736485,-0.8768708257736485,132,170
NAM,26,2016,FSW,0.407,1518,0.15719945671944,2.58906747194673,NA,ESA,-0.8989420935395421,-1.850239854976209,-1.850239854976209,-0.37638121355513054,-1.6792149025377565,-1.6792149025377565,618,900
RWA,6,2016,MSM,0.033,294,0.00643243149943482,5.13025284496221,NA,ESA,-3.4112477175156566,-5.046402663000745,-5.046402663000745,-3.377690933986814,-5.039949454267131,-5.039949454267131,10,284
RWA,7,2016,MSM,0.04,452,0.018957419192477402,2.10999185036076,NA,ESA,-3.2188758248682006,-3.965559909960452,-3.965559909960452,-3.1780538303479453,-3.9464204951139417,-3.9464204951139417,18,434
RWA,8,2016,MSM,0.054,158,0.018957419192477402,2.84848899798703,NA,ESA,-2.9187712324178627,-3.965559909960452,-3.965559909960452,-2.863258522487604,-3.9464204951139417,-3.9464204951139417,9,149
RWA,9,2011,FSW,0.421,492,0.0125285806939711,33.6031678514543,NA,ESA,-0.8651224452997557,-4.379742789117993,-4.379742789117993,-0.31866964389061386,-4.3671350640173845,-4.3671350640173845,207,285
RWA,10,2011,FSW,0.508,1112,0.0349961839704021,14.5158683709526,NA,ESA,-0.6772738314036552,-3.3525162528539454,-3.3525162528539454,0.032002731086173734,-3.316893029637792,-3.316893029637792,565,547
RWA,11,2011,FSW,0.577,620,0.0349961839704021,16.4875119095269,NA,ESA,-0.5499130124740376,-3.3525162528539454,-3.3525162528539454,0.3104700874618215,-3.316893029637792,-3.316893029637792,358,262
RWA,12,2016,FSW,0.34,800,0.0114098475243022,29.7988206482009,NA,ESA,-1.0788096613719298,-4.473278478536426,-4.473278478536426,-0.663294217410264,-4.461803039296915,-4.461803039296915,272,528
RWA,13,2016,FSW,0.458,1967,0.0318712177211634,14.3703326307446,NA,ESA,-0.780886094867952,-3.4460519422723763,-3.4460519422723763,-0.16839681732546127,-3.4136617812620935,-3.4136617812620935,901,1066
RWA,14,2016,FSW,0.539,1167,0.0318712177211634,16.9118106724265,NA,ESA,-0.6180397080731398,-3.4460519422723763,-3.4460519422723763,0.15631752791234874,-3.4136617812620935,-3.4136617812620935,629,538
SEN,6,2011,MSM,0.127,291,0.00203085576895432,62.5352139435249,NA,WCA,-2.0635681925235456,-6.199298013699099,-6.199298013699099,-1.927748469381011,-6.197265092946305,-6.197265092946305,37,254
SEN,7,2011,MSM,0.218,500,0.00560681163741593,38.8812776489976,NA,WCA,-1.523260216193048,-5.1837730565878966,-5.1837730565878966,-1.2773596777562222,-5.178150467781398,-5.178150467781398,109,391
SEN,8,2011,MSM,0.345,209,0.00560681163741593,61.5322971968082,NA,WCA,-1.0642108619507773,-5.1837730565878966,-5.1837730565878966,-0.6410908186038922,-5.178150467781398,-5.178150467781398,72,137
SEN,9,2013,MSM,0.185,1002,0.00464414976926771,39.8350632927953,NA,WCA,-1.6873994539038122,-5.372146965608867,-5.372146965608867,-1.4828322881625378,-5.3674919982707925,-5.3674919982707925,185,817
SEN,10,2014,MSM,0.176,646,0.00152595262372233,115.337787860461,NA,WCA,-1.7372712839439852,-6.485136392655329,-6.485136392655329,-1.54368653487132,-6.483609274580136,-6.483609274580136,114,532
SEN,11,2014,MSM,0.178,1012,0.00421286881108107,42.2514936928034,NA,WCA,-1.725971728690052,-5.469611435544128,-5.469611435544128,-1.5299568447640948,-5.465389667598519,-5.465389667598519,180,832
SEN,12,2014,MSM,0.18,366,0.00421286881108107,42.7262295769922,NA,WCA,-1.7147984280919266,-5.469611435544128,-5.469611435544128,-1.5163474893680886,-5.465389667598519,-5.465389667598519,66,300
SEN,13,2018,MSM,0.191,700,0.00109185558703352,174.931558960952,NA,WCA,-1.6554818509355071,-6.819876656711038,-6.819876656711038,-1.4435254890118618,-6.8187842046154525,-6.8187842046154525,134,566
SEN,14,2018,MSM,0.276,1147,0.00301440836190414,91.5602555672505,NA,WCA,-1.287354413264987,-5.804351699599832,-5.804351699599832,-0.9643905266685663,-5.801332738758051,-5.801332738758051,317,830
SEN,15,2018,MSM,0.409,447,0.00301440836190414,135.68168306886,NA,WCA,-0.8940401229393353,-5.804351699599832,-5.804351699599832,-0.3681008613632964,-5.801332738758051,-5.801332738758051,183,264
SEN,16,2011,PWID,0.094,139,0.00560681163741593,16.7653215550724,NA,WCA,-2.364460496712133,-5.1837730565878966,-5.1837730565878966,-2.2657445237729754,-5.178150467781398,-5.178150467781398,13,126
SEN,17,2017,PWID,0.001,32,0.00117418852694675,0,NA,WCA,-6.907755278982137,-6.747177985335127,-6.747177985335127,-6.906754778648554,-6.746003106908731,-6.746003106908731,0,32
SEN,18,2017,PWID,0.016,440,0.00324171415717773,4.93566034024719,NA,WCA,-4.135166556742356,-5.731653028223928,-5.731653028223928,-4.119037174812472,-5.728406048328319,-5.728406048328319,7,433
SEN,19,2017,PWID,0.017,408,0.00324171415717773,5.24413911151264,NA,WCA,-4.074541934925921,-5.731653028223928,-5.731653028223928,-4.05739577609095,-5.728406048328319,-5.728406048328319,7,401
SEN,20,2017,PWID,0.016,440,0.00184670173914026,8.66409537657601,NA,WCA,-4.135166556742356,-6.294354074757186,-6.294354074757186,-4.119037174812472,-6.292505665762204,-6.292505665762204,7,433
SEN,21,2019,PWID,0.037,669,0.00282905996520271,13.0785492195634,NA,WCA,-3.2968373663379125,-5.867810790279819,-5.867810790279819,-3.259135499153901,-5.864977720960886,-5.864977720960886,25,644
SEN,22,2019,PWID,0.035,312,0.00408153212967835,8.57521119226328,NA,WCA,-3.3524072174927233,-5.501282839076811,-5.501282839076811,-3.316780039849572,-5.497192954760645,-5.497192954760645,11,301
SEN,23,2019,FSW,0.065,355,0.00446751240419049,14.5494839452556,NA,WCA,-2.7333680090865,-5.410923534394985,-5.410923534394985,-2.66615925939305,-5.406446012835445,-5.406446012835445,23,332
SEN,24,2011,FSW,0.15,127,0.00183071596933574,81.9351567979307,NA,WCA,-1.8971199848858813,-6.303048148569074,-6.303048148569074,-1.7346010553881064,-6.301215754791218,-6.301215754791218,19,108
SEN,25,2011,FSW,0.185,672,0.00577792138614045,32.0184349416316,NA,WCA,-1.6873994539038122,-5.153711282752277,-5.153711282752277,-1.4828322881625378,-5.147916604601009,-5.147916604601009,124,548
SEN,26,2011,FSW,0.193,545,0.00577792138614045,33.4030159120805,NA,WCA,-1.6450650900772514,-5.153711282752277,-5.153711282752277,-1.430633479365063,-5.147916604601009,-5.147916604601009,105,440
SEN,27,2016,FSW,0.033,390,0.00140078274199829,23.558257116249,NA,WCA,-3.4112477175156566,-6.570724097172544,-6.570724097172544,-3.377690933986814,-6.569322332417236,-6.569322332417236,13,377
SEN,28,2016,FSW,0.066,1698,0.00442100942904053,14.9287173120379,NA,WCA,-2.7181005369557116,-5.421387231355747,-5.421387231355747,-2.649821696202417,-5.416956420365323,-5.416956420365323,112,1586
SEN,29,2016,FSW,0.076,1308,0.00442100942904053,17.1906441774982,NA,WCA,-2.577021938695806,-5.421387231355747,-5.421387231355747,-2.497978731355353,-5.416956420365323,-5.416956420365323,99,1209
SEN,30,2019,FSW,0.034,537,0.00120327467045671,28.2562251452489,NA,WCA,-3.3813947543659757,-6.722708546806776,-6.722708546806776,-3.3468033095963565,-6.7215045476201,-6.7215045476201,18,519
SEN,31,2019,FSW,0.048,1749,0.00379765434304676,12.6393809610094,NA,WCA,-3.036554268074246,-5.573371680989978,-5.573371680989978,-2.987364023883474,-5.569566797248703,-5.569566797248703,84,1665
SEN,32,2019,FSW,0.059,1128,0.00379765434304676,15.5359057645741,NA,WCA,-2.8302178350764176,-5.573371680989978,-5.573371680989978,-2.7694056956796604,-5.569566797248703,-5.569566797248703,67,1061
TZA,12,2013,MSM,0.182,346,0.0114955682696336,15.8321881729645,NA,ESA,-1.7037485919053417,-4.465793685744155,-4.465793685744155,-1.5028556495259517,-4.454231532650821,-4.454231532650821,63,283
TZA,13,2013,MSM,0.222,753,0.0401715729716567,5.52629592464884,NA,ESA,-1.5050778971098575,-3.2145956735071275,-3.2145956735071275,-1.2540491423061122,-3.1735949411687443,-3.1735949411687443,167,586
TZA,14,2013,MSM,0.265,407,0.0401715729716567,6.59670459473848,NA,ESA,-1.3280254529959148,-3.2145956735071275,-3.2145956735071275,-1.0201406732266145,-3.1735949411687443,-3.1735949411687443,108,299
TZA,15,2014,MSM,0.154,149,0.0113333560079048,13.5882081082239,NA,ESA,-1.870802676568508,-4.480005042338605,-4.480005042338605,-1.703566757192594,-4.468606974451739,-4.468606974451739,23,126
TZA,16,2014,MSM,0.176,387,0.0396047178535716,4.44391500655844,NA,ESA,-1.7372712839439852,-3.228807030101582,-3.228807030101582,-1.54368653487132,-3.1883967030705,-3.1883967030705,68,319
TZA,17,2014,MSM,0.192,260,0.0396047178535716,4.84790727988194,NA,ESA,-1.6502599069543555,-3.228807030101582,-3.228807030101582,-1.437066686493314,-3.1883967030705,-3.1883967030705,50,210
TZA,18,2018,MSM,0.084,753,0.0361088712957199,2.3262981363241,NA,ESA,-2.4769384801388235,-3.321216701569277,-3.321216701569277,-2.3891995658308165,-3.284439773791064,-3.284439773791064,63,690
TZA,19,2013,PWID,0.123,73,0.0114955682696336,10.699775523487,NA,ESA,-2.0955709236097197,-4.465793685744155,-4.465793685744155,-1.9643226369997655,-4.454231532650821,-4.454231532650821,9,64
TZA,20,2013,PWID,0.148,583,0.0401715729716567,3.68419728309922,NA,ESA,-1.9105430052180221,-3.2145956735071275,-3.2145956735071275,-1.7503742530652007,-3.1735949411687443,-3.1735949411687443,86,497
TZA,21,2013,PWID,0.155,620,0.0401715729716567,3.85844985729986,NA,ESA,-1.8643301620628905,-3.2145956735071275,-3.2145956735071275,-1.6959115104379272,-3.1735949411687443,-3.1735949411687443,96,524
TZA,22,2013,PWID,0.157,547,0.0401715729716567,3.90823630707147,NA,ESA,-1.851509473633829,-3.2145956735071275,-3.2145956735071275,-1.6807211526535473,-3.1735949411687443,-3.1735949411687443,86,461
TZA,23,2013,PWID,0.27,37,0.0401715729716567,6.7211707191675,NA,ESA,-1.3093333199837622,-3.2145956735071275,-3.2145956735071275,-0.9946225751440619,-3.1735949411687443,-3.1735949411687443,10,27
TZA,24,2011,FSW,0.315,537,0.0614670998978747,5.124692730312,NA,ESA,-1.155182640156504,-2.7892532083225263,-2.7892532083225263,-0.7768461994365923,-2.7258158408016517,-2.7258158408016517,169,368
TZA,25,2014,FSW,0.28,1909,0.062143922418823,4.50566988856805,NA,ESA,-1.2729656758128873,-2.7783022547238305,-2.7783022547238305,-0.9444616088408512,-2.7141434775609774,-2.7141434775609774,535,1374
TZA,26,2018,FSW,0.154,948,0.0613505016136049,2.51016692528312,NA,ESA,-1.870802676568508,-2.7911519315977635,-2.7911519315977635,-1.703566757192594,-2.727838790986872,-2.727838790986872,146,802
UGA,1,2013,MSM,0.132,306,0.0511136689022143,2.58247945872423,NA,ESA,-2.0249533563957662,-2.9737033243483864,-2.9737033243483864,-1.8833897920739793,-2.921237059244618,-2.921237059244618,40,266
UGA,2,2017,PWID,0.17,1172,0.044274499489008703,3.83968202830171,NA,ESA,-1.7719568419318752,-3.117346399973214,-3.117346399973214,-1.5856272637403817,-3.0720618594550997,-3.0720618594550997,199,973
UGA,3,2013,FSW,0.342,947,0.0770795290312312,4.43697573530097,NA,ESA,-1.0729445419195318,-2.562917545583969,-2.562917545583969,-0.6543941942627118,-2.482705333761582,-2.482705333761582,324,623
UGA,4,2017,FSW,0.313,1487,0.0729285885486882,4.29186970746097,NA,ESA,-1.1615520884419839,-2.6182745556809115,-2.6182745556809115,-0.7861311016821961,-2.542549874304395,-2.542549874304395,465,1022
UGA,5,2011,FSW,0.35,1000,0.0784467133209807,4.46162732870533,NA,ESA,-1.0498221244986778,-2.5453356958881086,-2.5453356958881086,-0.6190392084062235,-2.4636410183657143,-2.4636410183657143,350,650
ZMB,5,2019,MSM,0.22,332,0.0988138389212821,2.22640879457439,NA,ESA,-1.5141277326297755,-2.3145176139837464,-2.3145176139837464,-1.2656663733312759,-2.2104741873373963,-2.2104741873373963,73,259
ZMB,6,2019,MSM,0.117,332,0.0917452024725565,1.2752710424831,NA,ESA,-2.145581344184381,-2.388740082542031,-2.388740082542031,-2.021151265806204,-2.2925097568134465,-2.2925097568134465,39,293
ZMB,7,2019,MSM,0.127,332,0.0988138389212821,1.28524507686795,NA,ESA,-2.0635681925235456,-2.3145176139837464,-2.3145176139837464,-1.927748469381011,-2.2104741873373963,-2.2104741873373963,42,290
ZMB,8,2019,MSM,0.051,332,0.0988138389212821,0.516122038742246,NA,ESA,-2.9759296462578115,-2.3145176139837464,-2.3145176139837464,-2.923583165885602,-2.2104741873373963,-2.2104741873373963,17,315
ZMB,17,2015,FSW,0.564,1115,0.142050624526275,3.97041549011759,NA,ESA,-0.5727010274840783,-1.9515717741673175,-1.9515717741673175,0.25741200814902443,-1.798361589988024,-1.798361589988024,629,486
ZMB,18,2017,FSW,0.488,1988,0.140761664416789,3.46685301017083,NA,ESA,-0.7174398731289899,-1.960687142097461,-1.960687142097461,-0.048009219186360606,-1.8089782036390258,-1.8089782036390258,970,1018
