iso3,year,age,sex,totpop,hivpop,artpop,infections
KEN,2022,16,both,1106243.74416,10541.78935,9251.722600000001,571.47452
KEN,2022,17,both,1088059.15237,11710.50084,10015.936239999999,695.74717
KEN,2022,18,both,1067792.8731,12810.9803,10716.553240000001,767.4043800000001
KEN,2022,19,both,1046736.1738499999,13627.918389999999,11062.38934,798.8840399999999
KEN,2022,20,both,1017209.1620700001,14744.743419999999,11768.3551,812.7422
KEN,2022,21,both,989810.35943,16064.103000000001,12778.453720000001,826.97317
KEN,2022,22,both,962861.43949,17535.66715,14040.209020000002,826.9408199999999
KEN,2022,23,both,935516.55675,18905.71949,15199.754950000002,811.7798799999999
KEN,2022,24,both,910149.33599,20298.02177,16365.90596,786.32197
KEN,2022,25,both,885279.93753,21749.93841,17634.26671,753.7475999999999
KEN,2022,26,both,861380.32236,23151.59273,18903.56853,716.89608
KEN,2022,27,both,841288.0508000001,24709.722400000002,20382.93014,678.6765
KEN,2022,28,both,823163.37501,26310.498679999997,21941.73056,642.84235
KEN,2022,29,both,806613.75981,27590.32967,23213.45887,609.39435
KEN,2022,30,both,792354.42773,28628.431389999998,24261.81414,576.46499
KEN,2022,31,both,779780.5625799999,29648.62317,25304.013320000002,544.06587
KEN,2022,32,both,768754.9804700001,30461.37208,26143.62332,513.04585
KEN,2022,33,both,755359.7744199999,31236.05947,26958.85578,482.59094
KEN,2022,34,both,737797.3203199999,31945.58442,27729.40035,451.08922
KEN,2022,35,both,716530.45802,32828.124110000004,28721.75506,417.52783999999997
KEN,2022,36,both,693972.43554,33789.9238,29831.839350000002,383.49076
KEN,2022,37,both,670692.90917,34748.75496,30949.11419,351.61461
KEN,2022,38,both,646963.17775,35655.57815,32020.156609999998,321.40159
KEN,2022,39,both,622483.43748,36439.88266,32981.07739,292.5482
KEN,2022,40,both,595362.94922,37040.43601,33774.46508,264.43799
KEN,2022,41,both,566716.28906,37485.72539,34420.92757,237.35526
KEN,2022,42,both,537843.5381,37815.26506,34955.98741,212.13313
KEN,2022,43,both,510712.42774,38182.21797,35519.66753,189.69368000000003
KEN,2022,44,both,484038.09765,38477.9696,36008.85805,169.70486
KEN,2022,45,both,457674.03517,38515.83967,36255.854779999994,151.8375
KEN,2022,46,both,432065.49805,38191.34576,36152.42054,135.81011
KEN,2022,47,both,407247.60059,37480.99527,35654.03494,121.45442
KEN,2022,48,both,383125.93750999996,36363.381460000004,34735.18222,108.76052999999999
KEN,2022,49,both,360318.41894,34882.39515,33435.00103,97.72065
LBR,2022,15,both,131816.14062999998,296.14667,165.06612,27.8808
LBR,2022,16,both,127840.49609,331.44807000000003,193.67984,38.45407
LBR,2022,17,both,122971.92968999999,381.40049,231.71821,45.666199999999996
LBR,2022,18,both,117470.14843999999,426.48497,260.75255,48.5344
LBR,2022,19,both,112584,470.88667,294.72414,48.66563
LBR,2022,20,both,108725.51172000001,518.85483,331.81356,48.44467
LBR,2022,21,both,104964.57031,559.46938,360.94754,48.37025
LBR,2022,22,both,100623.29686999999,598.10176,390.37798,47.26106
LBR,2022,23,both,96103.15625,629.85704,415.07849,45.44095
LBR,2022,24,both,91404.8125,659.64617,440.029,43.05461
LBR,2022,25,both,86637.83202999999,679.3576,458.09173,40.24982
LBR,2022,26,both,82723.48047,705.06304,482.00692,37.605940000000004
LBR,2022,27,both,79015.51172000001,731.40439,506.95113000000003,34.99774
LBR,2022,28,both,75552.60547000001,750.68328,526.0088000000001,32.54329
LBR,2022,29,both,72534.56641,769.26239,544.24164,30.31971
LBR,2022,30,both,69494.41795999999,782.41167,558.71,28.0405
LBR,2022,31,both,67481.12109,806.948,582.26274,26.14498
LBR,2022,32,both,65902.16211,823.91792,598.94696,24.49509
LBR,2022,33,both,64327.40039,843.25374,618.24683,22.94914
LBR,2022,34,both,63014.892569999996,864.54918,639.27399,21.58019
LBR,2022,35,both,61690.62891,885.99074,662.5565300000001,20.238349999999997
LBR,2022,36,both,60597.28125,906.9515799999999,685.96045,18.994300000000003
LBR,2022,37,both,59406.36133,923.9403400000001,706.58092,17.792679999999997
LBR,2022,38,both,58101.835940000004,935.33781,722.77295,16.6366
LBR,2022,39,both,58006.6875,963.70133,752.26639,15.897200000000002
LBR,2022,40,both,56888.23633,969.75983,763.9443799999999,14.909279999999999
LBR,2022,41,both,55709.470700000005,966.29425,767.28685,13.95464
LBR,2022,42,both,54444.42774,957.85195,766.39047,13.04243
LBR,2022,43,both,53065.66797,943.3225199999999,760.12961,12.16455
LBR,2022,44,both,51084.20313,915.31049,742.6542400000001,11.22262
LBR,2022,45,both,49320.048819999996,884.2149199999999,723.22423,10.38316
LBR,2022,46,both,47380.916020000004,846.46101,698.10756,9.560369999999999
LBR,2022,47,both,45519.67774,802.8204099999999,666.87209,8.81068
LBR,2022,48,both,43221.408209999994,745.4648299999999,622.85724,8.02582
LBR,2022,49,both,41015.144530000005,685.22597,575.21323,7.311209999999999
LSO,2022,15,both,42331.375,1075.24546,919.4536499999999,69.41909
LSO,2022,16,both,42208.86718,1264.89345,1007.4076,99.1496
LSO,2022,17,both,42001.66016,1488.48727,1140.16482,127.60531
LSO,2022,18,both,41633.12696,1670.3106699999998,1181.56505,153.23553
LSO,2022,19,both,41084.90625,1868.43552,1249.19963,175.39319999999998
LSO,2022,20,both,40387.091799999995,2107.91529,1359.41411,195.92975
LSO,2022,21,both,39607.63671,2411.10703,1536.39429,213.164
LSO,2022,22,both,38787.068360000005,2780.01817,1796.50025,223.0387
LSO,2022,23,both,37908.86133,3189.87702,2102.77176,224.45785999999998
LSO,2022,24,both,36986.636719999995,3630.69667,2451.76344,219.48692999999997
LSO,2022,25,both,36040.00586,4089.1817600000004,2832.78461,211.74997000000002
LSO,2022,26,both,35040.005860000005,4533.875599999999,3216.2236700000003,203.00139000000001
LSO,2022,27,both,34024.34766,4979.40321,3615.67071,192.53827
LSO,2022,28,both,33035.089850000004,5401.88249,4003.9246700000003,181.22452
LSO,2022,29,both,32094.51953,5809.36342,4386.7073,169.46017
LSO,2022,30,both,31190.992189999997,6208.34181,4771.2557,157.19594999999998
LSO,2022,31,both,30280.58496,6582.49151,5142.20713,144.71775
LSO,2022,32,both,29364.3584,6931.40654,5499.28822,132.63008
LSO,2022,33,both,28495.32813,7258.702439999999,5842.83181,121.44903
LSO,2022,34,both,27686.37012,7565.0557499999995,6171.49732,111.17371
LSO,2022,35,both,26942.80859,7869.944299999999,6511.50081,101.44475
LSO,2022,36,both,26189.55567,8128.76597,6816.65268,92.10983
LSO,2022,37,both,25415.34278,8338.19298,7081.28772,83.42556
LSO,2022,38,both,24597.950190000003,8491.20688,7297.647199999999,75.38689
LSO,2022,39,both,23716.36719,8583.71051,7460.88674,67.86107000000001
LSO,2022,40,both,22779.54687,8614.30426,7567.55306,60.76087
LSO,2022,41,both,21866.12305,8602.63611,7631.34892,54.3044
LSO,2022,42,both,20949.42187,8536.80576,7640.41391,48.48384
LSO,2022,43,both,19924.37891,8367.2207,7548.67473,43.07391
LSO,2022,44,both,18762.167970000002,8076.33771,7337.84639,38.00447
LSO,2022,45,both,17513.99512,7679.53144,7024.06335,33.35337
LSO,2022,46,both,16243.8086,7214.12265,6640.4245,29.17996
LSO,2022,47,both,15058.994630000001,6734.01375,6234.3753799999995,25.634410000000003
LSO,2022,48,both,14049.974610000001,6285.77692,5848.64026,22.78407
LSO,2022,49,both,13283.6748,5906.26819,5518.52185,20.63216
MLI,2022,15,both,547974.1875,760.0477,232.60201,116.75995
MLI,2022,16,both,528855.9688,908.5133900000001,232.50364000000002,160.47142000000002
MLI,2022,17,both,510616.2187,1121.12455,338.45273999999995,193.1862
MLI,2022,18,both,487649.46880000003,1306.99938,377.57612,208.90792000000002
MLI,2022,19,both,463593.40630000003,1498.22384,442.45219,212.69526000000002
MLI,2022,20,both,441953.95310000004,1693.35028,515.06038,214.37845
MLI,2022,21,both,420644.59380000003,1882.7773200000001,591.8377399999999,215.32094999999998
MLI,2022,22,both,399906.6876,2068.63787,674.22945,211.73655000000002
MLI,2022,23,both,380571.3751,2232.42385,748.87568,204.29118
MLI,2022,24,both,357974.2188,2354.02605,812.55526,191.86595999999997
MLI,2022,25,both,340568.98439999996,2460.74971,876.08914,180.27505000000002
MLI,2022,26,both,324781.39060000004,2583.9261500000002,960.71542,168.73704
MLI,2022,27,both,311997.9375,2696.87837,1040.80804,158.49738000000002
MLI,2022,28,both,304112.34380000003,2840.8204699999997,1135.95339,150.88827
MLI,2022,29,both,292154.1876,2927.58074,1209.75948,141.34964
MLI,2022,30,both,282476.2032,3010.4171,1281.17639,132.56659000000002
MLI,2022,31,both,273517.14060000004,3083.0696799999996,1349.77804,123.82307
MLI,2022,32,both,261549.8125,3084.12492,1381.91994,114.08609000000001
MLI,2022,33,both,255919.82030000002,3157.1998000000003,1452.09431,107.56502
MLI,2022,34,both,250100.8907,3217.51663,1517.50964,101.28252
MLI,2022,35,both,242743.836,3237.52433,1576.6833299999998,94.5086
MLI,2022,36,both,236789.3516,3267.21841,1641.8870200000001,88.39158
MLI,2022,37,both,228977.35940000002,3268.8294400000004,1695.0060899999999,81.91306
MLI,2022,38,both,221928.25,3275.09788,1750.77676,76.09721
MLI,2022,39,both,213910.8282,3261.69861,1795.66815,70.31056000000001
MLI,2022,40,both,206554.35940000002,3246.04967,1836.6460499999998,65.02243
MLI,2022,41,both,198813.24215,3213.22984,1865.3513,59.87723
MLI,2022,42,both,189484.27343,3141.4977799999997,1868.01322,54.591989999999996
MLI,2022,43,both,180304.9375,3059.70195,1860.56594,49.70319
MLI,2022,44,both,170460.20313,2952.15004,1832.3587400000001,44.96432
MLI,2022,45,both,161581.125,2824.67727,1795.02108,40.78223
MLI,2022,46,both,152763.99219000002,2680.15333,1740.99689,36.87856
MLI,2022,47,both,144104.14062,2520.0269799999996,1669.37864,33.27245
MLI,2022,48,both,135239.45312999998,2341.03505,1577.22371,29.87442
MLI,2022,49,both,126842.79688000001,2157.8956900000003,1474.55184,26.811439999999997
MOZ,2022,15,both,760860.8126,11226.17496,7015.86774,2447.31034
MOZ,2022,16,both,737818.7812999999,15530.58444,9774.33985,3346.52894
MOZ,2022,17,both,720451.25,20154.351049999997,12634.60374,3938.3129799999997
MOZ,2022,18,both,702348.7187999999,24863.965640000002,15845.93676,4103.63327
MOZ,2022,19,both,686496.125,29558.917329999997,19301.259579999998,3992.5901
MOZ,2022,20,both,663280.2812999999,33729.495299999995,22690.34938,3768.02087
MOZ,2022,21,both,643788.875,37880.68079,26147.30534,3619.0310900000004
MOZ,2022,22,both,624146.1875,41895.645749999996,29575.388769999998,3471.52683
MOZ,2022,23,both,603647.4376,45691.20337,32873.26393,3349.96398
MOZ,2022,24,both,582518.0937999999,49404.76233,36142.21114,3238.88972
MOZ,2022,25,both,562485.7187999999,53117.39551,39503.83553,3112.12642
MOZ,2022,26,both,537016.2187999999,55867.91314999999,42169.898369999995,2926.6842500000002
MOZ,2022,27,both,517433.7032,58701.272710000005,44880.11378,2771.93883
MOZ,2022,28,both,499881.3907,61322.56635,47418.956770000004,2628.7368699999997
MOZ,2022,29,both,482811.8907,63583.50897,49668.07306,2489.25477
MOZ,2022,30,both,465745.8594,65473.1554,51624.897919999996,2348.9379799999997
MOZ,2022,31,both,450313.25,67212.48363999999,53461.14905,2216.62407
MOZ,2022,32,both,435434.8125,68685.79517,55083.68182,2090.04411
MOZ,2022,33,both,419674.5625,69663.86389,56297.6069,1963.68847
MOZ,2022,34,both,402505.2657,70014.14465,56983.768169999996,1835.37262
MOZ,2022,35,both,387094.53130000003,70489.73986999999,57863.75209,1717.45872
MOZ,2022,36,both,370433.60939999996,70278.66626,58172.38948,1598.10592
MOZ,2022,37,both,351790.3437,69192.16503999999,57698.881550000006,1476.25889
MOZ,2022,38,both,334624.15630000003,67870.4375,56965.86148,1366.7459199999998
MOZ,2022,39,both,317300.7813,66021.56982,55729.64783,1262.4804100000001
MOZ,2022,40,both,302992.4844,64314.41699,54554.66189,1175.25184
MOZ,2022,41,both,291534.92189999996,62761.662599999996,53461.17149,1103.3891899999999
MOZ,2022,42,both,282893.4687,61411.67774,52496.67328,1046.10939
MOZ,2022,43,both,274699.6875,59791.4358,51257.39934,993.8048799999999
MOZ,2022,44,both,264979.96880000003,57524.467780000006,49423.97398,939.1541
MOZ,2022,45,both,255119.71099999998,54917.44311000001,47325.86913000001,887.06096
MOZ,2022,46,both,244928.2813,52079.289059999996,45028.96828,836.20435
MOZ,2022,47,both,235823.28120000003,49356.017819999994,42788.816170000006,791.20263
MOZ,2022,48,both,225789.625,46350.923339999994,40263.86065,744.51892
MOZ,2022,49,both,215785.0782,43347.056150000004,37712.05208,699.5387599999999
MWI,2022,15,both,521910.875,6841.909,6130.61959,82.12258
MWI,2022,16,both,510308.6562,7080.57497,6412.485409999999,118.89976
MWI,2022,17,both,495798.8282,7280.93985,6627.7665,172.48686
MWI,2022,18,both,476214.9375,7484.99266,6824.623680000001,259.37245
MWI,2022,19,both,456811.51560000004,7781.7804400000005,7116.17789,359.67913
MWI,2022,20,both,436253.1875,8147.933069999999,7452.41225,457.52243
MWI,2022,21,both,416928.7344,8587.28001,7857.15763,537.0938100000001
MWI,2022,22,both,398528.125,9180.4805,8398.745930000001,589.93537
MWI,2022,23,both,385000,9938.058219999999,9099.80784,616.80476
MWI,2022,24,both,369385.5312,10942.92837,10045.17251,615.63782
MWI,2022,25,both,351951.2187,12050.009759999999,11098.237350000001,602.72093
MWI,2022,26,both,336120.4375,13310.45993,12292.91663,590.21133
MWI,2022,27,both,323808.32810000004,14812.90097,13711.64854,575.88469
MWI,2022,28,both,312470.7812,16319.19684,15127.55856,557.0617
MWI,2022,29,both,301617.07810000004,17919.503080000002,16631.17815,533.94917
MWI,2022,30,both,291207.29689999996,19482.26388,18095.9658,507.65564
MWI,2022,31,both,280138.9219,20998.70868,19521.93542,477.72148000000004
MWI,2022,32,both,269748.1875,22519.936279999998,20957.98579,447.78301999999996
MWI,2022,33,both,262265.90630000003,24226.69024,22572.71836,422.33515
MWI,2022,34,both,256574.8985,26011.93219,24265.077749999997,399.52123
MWI,2022,35,both,249869.73440000002,27657.31231,25840.87034,374.25126
MWI,2022,36,both,243790.2579,29266.915530000002,27391.54983,349.54316
MWI,2022,37,both,238218.5313,30835.09887,28904.08813,326.31662
MWI,2022,38,both,232299.0859,32214.65637,30238.20212,303.841
MWI,2022,39,both,227250.9062,33619.7135,31593.545940000004,283.67242999999996
MWI,2022,40,both,220476.375,34592.71191,32529.52936,262.44527
MWI,2022,41,both,211852.00786,35115.46741,33046.93679,239.96138
MWI,2022,42,both,201778.73434999998,35172.79687,33122.737129999994,217.52404
MWI,2022,43,both,188646.32812000002,34410.52674,32424.258869999998,193.69583
MWI,2022,44,both,175224.16405999998,33270.37244,31364.88334,171.49481
MWI,2022,45,both,160982.61719000002,31609.60718,29821.855150000003,150.20683
MWI,2022,46,both,146801.59375,29613.3352,27963.37853,130.56574999999998
MWI,2022,47,both,133589.84375,27503.138550000003,25994.12034,113.269
MWI,2022,48,both,121862.44141,25431.902710000002,24058.16072,98.51624000000001
MWI,2022,49,both,111856.85936999999,23481.76178,22234.42382,86.19799
NAM,2022,15,both,51483.363280000005,1031.0591,867.1617,108.20248
NAM,2022,16,both,49667.06641,1134.80481,939.86243,148.32425
NAM,2022,17,both,48554.27344,1379.52782,1147.6269300000001,179.67427999999998
NAM,2022,18,both,47319.884770000004,1633.4591599999999,1373.54119,196.95555000000002
NAM,2022,19,both,46642.40625,1835.5976600000001,1550.86565,206.82235
NAM,2022,20,both,46590.253899999996,2067.02893,1754.80789,217.11538
NAM,2022,21,both,46753.283200000005,2310.76628,1964.83579,228.81972
NAM,2022,22,both,47230.53125,2575.43884,2195.99019,238.09854
NAM,2022,23,both,47274.00586,2786.00228,2378.98573,241.0931
NAM,2022,24,both,46337.43164,2915.74319,2492.60341,235.70258
NAM,2022,25,both,44988.828120000006,3012.04375,2582.6334,225.85423
NAM,2022,26,both,44227.18359,3144.9281,2706.24204,217.73032
NAM,2022,27,both,44993.58984,3404.10129,2941.78847,216.00790999999998
NAM,2022,28,both,45830.082030000005,3705.89927,3218.8397699999996,213.81223999999997
NAM,2022,29,both,46131.76562,4007.9960599999995,3501.11411,208.37775
NAM,2022,30,both,45957.564459999994,4302.69149,3781.42464,199.67549
NAM,2022,31,both,45406.189450000005,4591.80565,4060.6539700000003,188.48191
NAM,2022,32,both,44127.91601,4827.46358,4295.3685399999995,174.55942
NAM,2022,33,both,39444.615229999996,4672.32237,4182.24862,148.59872000000001
NAM,2022,34,both,37265.458979999996,4774.74411,4297.74351,133.5051
NAM,2022,35,both,35399.45312,4920.57329,4456.0822100000005,120.09691000000001
NAM,2022,36,both,33543.40723,5046.03567,4595.5721699999995,107.33238
NAM,2022,37,both,31908.45117,5179.72238,4741.29281,96.16218
NAM,2022,38,both,30248.931640000003,5280.67162,4855.74784,85.82051
NAM,2022,39,both,28794.389649999997,5386.1509399999995,4972.99074,76.87586999999999
NAM,2022,40,both,27403.63379,5467.20651,5066.12007,68.75175
NAM,2022,41,both,27060.67774,5732.22699,5328.89126,63.69897
NAM,2022,42,both,26429.9209,5914.625260000001,5514.24219,58.373670000000004
NAM,2022,43,both,25345.11914,5961.8624500000005,5572.54279,52.560559999999995
NAM,2022,44,both,25238.86133,6206.73319,5814.56761,49.188860000000005
NAM,2022,45,both,24346.99121,6217.08368,5838.44808,44.64693
NAM,2022,46,both,23658.345699999998,6231.085499999999,5865.08519,40.87458
NAM,2022,47,both,22852.766600000003,6161.61197,5811.1030599999995,37.28801
NAM,2022,48,both,21988.005859999997,6020.75792,5687.71659,33.98221
NAM,2022,49,both,21183.44531,5842.56826,5526.8024700000005,31.10763
NER,2022,15,both,626453.8125,274.56809,151.24483,3.30018
NER,2022,16,both,600749.1562999999,292.60544,196.02346,5.11329
NER,2022,17,both,576920.6562999999,310.73292000000004,218.88503000000003,7.95146
NER,2022,18,both,552315.3126,327.85965,236.67890999999997,11.90775
NER,2022,19,both,528338.6094,358.85527,263.32342,16.4996
NER,2022,20,both,505050.92189999996,389.89849,284.68795,21.023780000000002
NER,2022,21,both,482624.9375,417.59794,306.26529999999997,25.06999
NER,2022,22,both,461616.1563,438.3123,319.86172,28.73257
NER,2022,23,both,440271.4375,447.89321,323.69877,31.788320000000002
NER,2022,24,both,421280.17189999996,466.6318,336.92556,34.43899
NER,2022,25,both,402410.2501,480.69613,346.70124,36.64742
NER,2022,26,both,384216.2657,491.92643,354.25,38.45849
NER,2022,27,both,365360.23439999996,490.85621000000003,351.28091,39.611999999999995
NER,2022,28,both,345672.82810000004,500.58565,358.2957,40.040800000000004
NER,2022,29,both,329428.1876,493.54384,349.49929,40.28179
NER,2022,30,both,313867.6875,493.0926,346.3961,40.18936
NER,2022,31,both,299805.95310000004,499.23114999999996,348.84885,39.82312
NER,2022,32,both,286891.9219,509.91574,355.45409,38.98501
NER,2022,33,both,273687.45310000004,521.91331,364.13870999999995,37.46965
NER,2022,34,both,263181.461,541.06738,379.14335000000005,35.83256
NER,2022,35,both,254445.64059999998,566.90443,401.16021,34.1946
NER,2022,36,both,244595.40629999997,592.76627,424.62253,32.24217
NER,2022,37,both,237512.70309999998,627.31421,455.57752,30.375320000000002
NER,2022,38,both,230147.9375,663.56249,489.13367,28.20718
NER,2022,39,both,221381.04690000002,697.23773,522.04169,25.702840000000002
NER,2022,40,both,214244.0157,736.8081500000001,560.36163,23.36043
NER,2022,41,both,206899.8985,775.90323,599.16711,21.02068
NER,2022,42,both,198324.46099,809.10515,634.05071,18.577849999999998
NER,2022,43,both,189111.86718,837.21493,665.19659,16.15463
NER,2022,44,both,179968.50782,860.8361,692.61045,13.86962
NER,2022,45,both,170776.77344000002,874.7773599999999,713.08214,11.67332
NER,2022,46,both,163031.39844,886.96768,731.9244199999999,9.76993
NER,2022,47,both,155689.46876,892.3046899999999,744.20709,8.2336
NER,2022,48,both,148603.25,888.6441199999999,747.63401,7.09642
NER,2022,49,both,142002.46094000002,877.10702,743.1816699999999,6.25812
NGA,2022,15,both,5274947.5,9473.01515,7850.099260000001,622.1284899999999
NGA,2022,16,both,5111883.75,10701.67469,9469.33006,863.8511699999999
NGA,2022,17,both,4943662,12938.0328,11602.07696,1060.00326
NGA,2022,18,both,4774195.75,15116.24063,13612.06007,1193.57345
NGA,2022,19,both,4603606,17526.206299999998,15864.524829999998,1276.86364
NGA,2022,20,both,4431842.75,20104.38757,18293.97264,1343.58024
NGA,2022,21,both,4261886,22728.86707,20774.62201,1399.68327
NGA,2022,22,both,4095440.375,25412.58896,23335.004500000003,1421.52242
NGA,2022,23,both,3933978.75,27978.485660000002,25806.42262,1408.12757
NGA,2022,24,both,3782027.875,30345.04437,28107.859350000002,1370.39474
NGA,2022,25,both,3640198.625,32810.21106,30537.00767,1321.72298
NGA,2022,26,both,3508072.75,35006.000369999994,32722.16416,1269.9902299999999
NGA,2022,27,both,3385506.625,37016.16302,34735.3503,1214.27287
NGA,2022,28,both,3271748.125,39055.56762,36787.55077,1157.08583
NGA,2022,29,both,3166411,40903.350829999996,38655.55439,1099.31009
NGA,2022,30,both,3071554.5,42548.93683,40328.777369999996,1040.56938
NGA,2022,31,both,2985342.625,44140.53546,41954.16341,981.57242
NGA,2022,32,both,2906585.625,45732.77868,43584.35581,925.3833999999999
NGA,2022,33,both,2831810.5,47219.31592,45114.17295,872.27985
NGA,2022,34,both,2755234.625,48557.16388,46503.40088,820.23447
NGA,2022,35,both,2678572.125,49874.662899999996,47893.2633,768.23252
NGA,2022,36,both,2602712.5,51107.553589999996,49217.999299999996,716.73677
NGA,2022,37,both,2532045.25,52228.92603,50429.292610000004,668.86419
NGA,2022,38,both,2464241.125,53232.35399999999,51521.19860999999,624.37498
NGA,2022,39,both,2391379.25,53911.793340000004,52292.67347,581.0443
NGA,2022,40,both,2313664.5,54317.744269999996,52793.45125,538.28036
NGA,2022,41,both,2231148.375,54379.63697,52952.300789999994,496.18181000000004
NGA,2022,42,both,2145100.375,54054.615600000005,52724.67843,455.84042
NGA,2022,43,both,2057594.251,53354.939940000004,52120.73188000001,417.86179000000004
NGA,2022,44,both,1969627.75,52300.77905,51159.305649999995,382.28976
NGA,2022,45,both,1881216.6875,50773.467529999994,49733.06084,348.79841999999996
NGA,2022,46,both,1792682.0625,48833.89258,47901.18134,317.31953999999996
NGA,2022,47,both,1707360.75,46599.08874000001,45763.90636,288.53334
NGA,2022,48,both,1625883.1875,44122.566399999996,43374.8042,262.39358
NGA,2022,49,both,1548159.9375,41445.642210000005,40776.12006,238.66003
RWA,2022,15,both,304671.45310000004,1243.12309,994.6340399999999,37.478410000000004
RWA,2022,16,both,299233,1574.3310000000001,1262.0904,53.04589
RWA,2022,17,both,292013.04689999996,1841.71079,1530.0567700000001,66.78846
RWA,2022,18,both,283117.4063,1984.36366,1682.13445,77.41982
RWA,2022,19,both,273131.8125,2046.79448,1734.55792,85.46427
RWA,2022,20,both,266101.9688,2042.89045,1727.45026,93.7674
RWA,2022,21,both,258750.0235,2116.97626,1797.7622499999998,101.12931
RWA,2022,22,both,249722.23440000002,2258.02889,1924.1535400000002,105.41640000000001
RWA,2022,23,both,241829.6563,2408.75145,2058.0265799999997,107.51283000000001
RWA,2022,24,both,234920.3359,2582.27414,2213.3939600000003,107.97193999999999
RWA,2022,25,both,224579.0859,2744.49678,2365.5175799999997,105.60473999999999
RWA,2022,26,both,218091.75780000002,2933.32924,2540.71324,104.33358
RWA,2022,27,both,212070.82030000002,3128.37044,2723.41013,102.3192
RWA,2022,28,both,203037.62505,3294.79098,2884.40673,97.99700999999999
RWA,2022,29,both,203824.85939,3566.3543600000003,3134.83581,97.69485
RWA,2022,30,both,199950.875,3790.6382000000003,3347.91421,94.57318000000001
RWA,2022,31,both,199609.42187999998,4090.6531,3630.05778,92.71061
RWA,2022,32,both,197941.63284,4382.3587,3907.6576,89.96076
RWA,2022,33,both,193463.61718,4638.69665,4156.96551,85.83726
RWA,2022,34,both,191208.41405999998,4979.70742,4485.50364,82.60150999999999
RWA,2022,35,both,187376.09375,5330.14678,4829.62688,78.49289
RWA,2022,36,both,182426.52344,5675.48113,5173.28385,73.82230999999999
RWA,2022,37,both,178350.92187000002,6072.58269,5566.7632,69.61485
RWA,2022,38,both,175084.36719000002,6523.81281,6012.30284,65.86201
RWA,2022,39,both,169217.82812000002,6891.3297600000005,6382.1442,61.29515000000001
RWA,2022,40,both,160476.55469000002,7122.857319999999,6625.916590000001,55.86072
RWA,2022,41,both,150050.26562,7230.205620000001,6752.83039,50.09429
RWA,2022,42,both,138118.76562,7186.3388700000005,6736.10066,44.20393
RWA,2022,43,both,126987.28515,7087.778319999999,6665.1389899999995,38.9666
RWA,2022,44,both,116112.02734999999,6911.1849,6517.74517,34.15724
RWA,2022,45,both,107297.09765000001,6755.77586,6389.82562,30.23382
RWA,2022,46,both,99938.78515000001,6601.78729,6261.30941,26.94643
RWA,2022,47,both,93105.13282,6400.24336,6084.492679999999,24.022
RWA,2022,48,both,87879.84375,6232.14581,5936.52457,21.703139999999998
RWA,2022,49,both,83458.02734,6050.86737,5773.26571,19.735010000000003
SEN,2022,15,both,401086.3282,281.31967,213.59915999999998,3.48156
SEN,2022,16,both,392864.32810000004,314.24474,241.24937,5.52369
SEN,2022,17,both,377015.8282,320.31252,250.21345,8.61297
SEN,2022,18,both,363081.3125,327.80655,259.83702,13.01682
SEN,2022,19,both,352537.625,342.55395,274.26464999999996,18.35344
SEN,2022,20,both,340182.64060000004,356.18814999999995,284.89054999999996,23.64249
SEN,2022,21,both,329439.2344,371.72544000000005,294.82704,28.60346
SEN,2022,22,both,319235.79689999996,374.83211,294.77665,33.25435
SEN,2022,23,both,309305.375,379.9167,296.63214999999997,37.408210000000004
SEN,2022,24,both,295878.57810000004,378.87712999999997,292.35855000000004,40.55113
SEN,2022,25,both,285721.6875,381.75048,291.49693,43.6496
SEN,2022,26,both,276005.17189999996,398.74869,303.12321,46.3613
SEN,2022,27,both,268283.7813,423.26376000000005,320.41445,48.82136
SEN,2022,28,both,260853.7734,452.93348000000003,341.42311,50.71575
SEN,2022,29,both,255901.8438,491.51792,368.94192,52.4983
SEN,2022,30,both,248865.9454,533.38277,399.36378,53.41813
SEN,2022,31,both,242395.23440000002,577.3399400000001,431.54983000000004,53.898889999999994
SEN,2022,32,both,236946.4532,629.2853700000001,470.97611,53.808949999999996
SEN,2022,33,both,228765.2891,678.38924,509.94309999999996,52.24705
SEN,2022,34,both,221677.65620000003,734.17099,555.8135,50.25486
SEN,2022,35,both,217240.78120000003,803.73273,615.17391,48.52266
SEN,2022,36,both,209939.1016,867.49509,672.38928,45.88478
SEN,2022,37,both,203940.21874,940.02664,738.3321199999999,43.149699999999996
SEN,2022,38,both,196789.55469999998,1009.7583,803.9869,39.82715
SEN,2022,39,both,189799.53124,1080.90695,872.63553,36.31563
SEN,2022,40,both,182216.25782,1145.43768,936.89237,32.67715
SEN,2022,41,both,174488.03125,1201.89897,994.6115100000001,29.10702
SEN,2022,42,both,166762.21875,1249.92642,1045.59821,25.607529999999997
SEN,2022,43,both,159617.94530999998,1291.15886,1090.71893,22.31645
SEN,2022,44,both,153265.57032,1325.88545,1129.52836,19.31524
SEN,2022,45,both,146900.76563,1344.26668,1155.62466,16.41145
SEN,2022,46,both,139718.875,1339.7545,1161.7062799999999,13.68288
SEN,2022,47,both,132009.5625,1314.39371,1148.39682,11.416139999999999
SEN,2022,48,both,124774.35156,1278.46866,1124.1423300000001,9.75747
SEN,2022,49,both,118126.60936999999,1234.81677,1091.58641,8.54156
SLE,2022,15,both,172897.60937000002,507.28989,299.25005,89.84088
SLE,2022,16,both,174546.875,686.48617,443.1969,127.8023
