area_id,year,sex,age_group,population
BDI_2_44,2022,female,Y015_049,51081.02136905604
BDI_2_44,2022,male,Y015_029,26304.087073428364
BDI_2_44,2022,male,Y015_039,39277.65614836458
BDI_2_44,2022,male,Y015_049,47142.69399359381
BDI_2_45,2022,female,Y015_029,16035.37381088165
BDI_2_45,2022,female,Y015_039,24672.460138896335
BDI_2_45,2022,female,Y015_049,29881.10782793106
BDI_2_45,2022,male,Y015_029,15815.722256867295
BDI_2_45,2022,male,Y015_039,23464.430028884028
BDI_2_45,2022,male,Y015_049,28089.544533839522
BDI_2_46ib,2022,female,Y015_029,27302.157244888323
BDI_2_46ib,2022,female,Y015_039,41629.021075546465
BDI_2_46ib,2022,female,Y015_049,50324.8411198581
BDI_2_46ib,2022,male,Y015_029,26094.284673516806
BDI_2_46ib,2022,male,Y015_039,39216.74732543507
BDI_2_46ib,2022,male,Y015_049,47109.002677244185
BDI_2_47,2022,female,Y015_029,14837.224315769621
BDI_2_47,2022,female,Y015_039,22945.757476228246
BDI_2_47,2022,female,Y015_049,27960.043416038614
BDI_2_47,2022,male,Y015_029,14707.354695681615
BDI_2_47,2022,male,Y015_039,22404.985264257797
BDI_2_47,2022,male,Y015_049,27040.30052970676
BDI_2_48gx,2022,female,Y015_029,18995.673271139414
BDI_2_48gx,2022,female,Y015_039,28734.914225727174
BDI_2_48gx,2022,female,Y015_049,34907.48024138332
BDI_2_48gx,2022,male,Y015_029,18277.074011578912
BDI_2_48gx,2022,male,Y015_039,26686.056827243945
BDI_2_48gx,2022,male,Y015_049,31937.100081029337
BDI_2_49lk,2022,female,Y015_029,24913.279566282923
BDI_2_49lk,2022,female,Y015_039,38279.23362018882
BDI_2_49lk,2022,female,Y015_049,46161.96765971883
BDI_2_49lk,2022,male,Y015_029,24889.828020549958
BDI_2_49lk,2022,male,Y015_039,37461.646051647105
BDI_2_49lk,2022,male,Y015_049,44697.8090174279
BDI_2_5,2022,female,Y015_029,30910.675253028414
BDI_2_5,2022,female,Y015_039,48737.9854194128
BDI_2_5,2022,female,Y015_049,57739.85317837369
BDI_2_5,2022,male,Y015_029,39041.54399791583
BDI_2_5,2022,male,Y015_039,65696.66996347858
BDI_2_5,2022,male,Y015_049,79693.94745721422
BDI_2_6,2022,female,Y015_029,39707.11037088645
BDI_2_6,2022,female,Y015_039,57257.75746368918
BDI_2_6,2022,female,Y015_049,69846.174567271
BDI_2_6,2022,male,Y015_029,41768.24528546842
BDI_2_6,2022,male,Y015_039,60131.49777233915
BDI_2_6,2022,male,Y015_049,72184.01943697421
BDI_2_7,2022,female,Y015_029,37087.75820074457
BDI_2_7,2022,female,Y015_039,53827.15998582134
BDI_2_7,2022,female,Y015_049,65368.48363625672
