"","iso3","year","kp","population_proportion","study_idx","logit_proportion"
"470","NGA",2019,"MSM",0.000951120912038124,166,-6.95691778799028
"471","NGA",2019,"MSM",0.0015464213448281,166,-6.47026420896173
"472","NGA",2019,"MSM",0.0669881671343165,166,-2.63390188950878
"473","NGA",2019,"MSM",0.000581589252330084,166,-7.44916435296223
"474","NGA",2019,"MSM",0.0044759273594754,166,-5.40455574324387
"475","NGA",2019,"MSM",0.00645134730686961,166,-5.03699403801721
"476","NGA",2019,"MSM",0.0211958652957787,166,-3.83252542637957
"477","NGA",2019,"MSM",0.0947965454137134,166,-2.25642676231774
"478","NGA",2019,"MSM",0.00201136298180298,166,-6.20692929782905
"479","NGA",2019,"MSM",0.0202304635852135,166,-3.88012781043798
"480","NGA",2019,"MSM",0.00100247394521087,166,-6.9042814121776
"481","NGA",2019,"MSM",0.00283864971928117,166,-5.86158410450279
"482","NGA",2013,"PWID",0.000501583431948872,161,-7.59723889032904
"483","NGA",2013,"PWID",0.000145745145317245,161,-8.83350528580772
"484","NGA",2013,"PWID",6.9348935944138e-05,161,-9.57629040325171
"485","NGA",2013,"PWID",8.29584051945479e-05,161,-9.39708825616934
"486","NGA",2013,"PWID",3.32208877708677e-05,161,-10.312298508709
"487","NGA",2013,"PWID",0.0761698068622182,161,-2.49556313232618
"488","NGA",2013,"PWID",0.000198667319299219,161,-8.52368020745298
"489","NGA",2013,"PWID",0.00504891805344235,161,-5.28351959858717
"490","NGA",2013,"PWID",0.000136268881054798,161,-8.90074427930629
"491","NGA",2013,"PWID",0.000236536871841596,161,-8.34916989102635
"492","NGA",2015,"PWID",0.000295597451020853,164,-8.12621635084768
"493","NGA",2015,"PWID",0.000935089366521269,164,-6.97393292724053
"494","NGA",2015,"PWID",0.00322329181060392,164,-5.73412364238465
"495","NGA",2015,"PWID",0.00095721065275843,164,-6.95052940383736
"496","NGA",2015,"PWID",0.000829631892478924,164,-7.09369848236015
"497","NGA",2015,"PWID",0.0248352571929033,164,-3.67034211913431
"498","NGA",2015,"PWID",0.00115122929450929,164,-6.76577306331389
"499","NGA",2015,"PWID",0.000294799617144954,164,-8.12891985326503
"500","NGA",2015,"PWID",0.000795484475181474,164,-7.13576342513555
"501","NGA",2015,"PWID",0.000463154120979059,164,-7.67698742317376
"502","NGA",2015,"PWID",0.00681639875097807,164,-4.98158425245843
"503","NGA",2015,"PWID",0.0008458275772699,164,-7.07434884301239
"504","NGA",2015,"PWID",0.0282042707808282,164,-3.53967221464453
"505","NGA",2015,"PWID",0.00107077921585756,164,-6.83829730351706
"506","NGA",2019,"PWID",0.00186866800291929,167,-6.28065898368334
"507","NGA",2019,"PWID",0.00533684583440055,167,-5.2277693305705
"508","NGA",2019,"PWID",0.00115238824061652,167,-6.76476570631047
"509","NGA",2019,"PWID",0.0205621314260034,167,-3.86352769980159
"510","NGA",2019,"PWID",0.00855000233884286,167,-4.7532369591883
"511","NGA",2019,"PWID",0.000242057163906334,167,-8.32609455874838
"512","NGA",2019,"PWID",0.000551418742773933,167,-7.50246449787465
"513","NGA",2019,"PWID",0.000757493575016572,167,-7.18473772182479
"514","NGA",2019,"PWID",0.121832241588166,167,-1.97519261468106
"515","NGA",2019,"PWID",0.000971250293975006,167,-6.93595463134233
"516","NGA",2019,"PWID",0.00241978544729681,167,-6.02165368302613
"517","NGA",2019,"PWID",0.00116914750583398,167,-6.75031059175087
"518","NGA",2019,"PWID",0.00285235072473743,167,-5.85675538254864
"519","NGA",2019,"PWID",0.076531631101845,167,-2.49043241389491
"520","NGA",2019,"PWID",0.00378880629985908,167,-5.57190826794998
"521","NGA",2019,"PWID",0.00786038866793107,167,-4.83802778054747
"522","NGA",2019,"PWID",0.00072697882009755,167,-7.22588597094865
"523","SLE",2013,"FSW",0.147115171050879,187,-1.75740876300105
"524","SLE",2013,"MSM",0.0120514899583939,188,-4.40644228075494
"525","SLE",2013,"PWID",0.000455799489454857,189,-7.69300165786352
"526","SLE",2015,"TG",0.00197456298275161,190,-6.22543166466777
"527","SWZ",2015,"FSW",0.209840738059406,191,-1.32588566973536
"528","SWZ",2015,"FSW",0.0168229536958546,191,-4.0680449667699
"529","SWZ",2015,"FSW",0.0288459155292308,191,-3.51651673525622
"530","SWZ",2015,"FSW",0.00479999186247842,191,-5.33432950756627
"531","SWZ",2015,"FSW",0.0959380038634536,191,-2.24319574807312
"532","SWZ",2015,"FSW",0.150425621258989,191,-1.73126674206111
"533","SWZ",2015,"FSW",0.00858220159269398,191,-4.74944556175687
"534","SWZ",2016,"FSW",0.0257303254288445,193,-3.63401786454593
"535","SWZ",2015,"MSM",0.0137901058830279,192,-4.26991783628322
"536","SWZ",2015,"MSM",0.095674770277643,192,-2.24623443284435
"537","SWZ",2015,"MSM",0.0695176075988468,192,-2.59412308594492
"538","SWZ",2015,"MSM",0.00785931136926227,192,-4.83816592989557
"539","SWZ",2015,"MSM",0.0100460396865827,192,-4.59047994150725
"540","SWZ",2015,"MSM",0.0175341720794732,192,-4.02591389523238
"541","SWZ",2016,"MSM",0.0188720836719739,194,-3.95101906912276
"542","TGO",2014,"FSW",0.00596831428781468,195,-5.11530455944035
"543","TGO",2014,"FSW",0.00781546877637739,195,-4.84380416310824
"544","TGO",2014,"FSW",0.0114274923221214,195,-4.46023993179131
"545","TGO",2014,"FSW",0.00341558461274903,195,-5.67598517989475
"546","ZWE",2016,"FSW",0.012356108727965,227,-4.38117162421445
"547","ZWE",2017,"FSW",0.0243025302426705,228,-3.69257209871305
"548","ZWE",2017,"FSW",0.0411853513469181,228,-3.14761513725422
"549","ZWE",2017,"FSW",0.0283423394373092,228,-3.53464676154799
"550","ZWE",2017,"FSW",0.0211731449619302,228,-3.83362113629125
"551","ZWE",2017,"FSW",0.00894806821421377,228,-4.70732926937127
"552","ZWE",2019,"MSM",0.0299800118759545,229,-3.47678578879496
"553","ZWE",2019,"MSM",0.0433645602416294,229,-3.09377985495972
"554","AGO",2015,"FSW",0.0155154551085456,2,-4.15028156859711
"555","AGO",2015,"FSW",0.0405159537712837,2,-3.1646998713129
"556","AGO",2015,"FSW",0.0124893314878694,2,-4.37031250135795
"557","AGO",2016,"FSW",0.0537807129927283,3,-2.86755943830256
"558","AGO",2016,"FSW",0.0538285547312802,3,-2.86661970096349
"559","AGO",2011,"MSM",0.0204128664117603,1,-3.87096578214192
"560","AGO",2016,"MSM",0.0375473943532857,4,-3.24388083965111
"561","ETH",2002,"FSW",0.01413375482317,69,-4.2449547959027
"562","ETH",2002,"FSW",0.0108348093178239,69,-4.51409730955584
"563","ETH",2012,"FSW",0.0102083626436914,70,-4.57428720224902
"564","ETH",2013,"FSW",0.00886526898883063,71,-4.71670919783606
"565","ETH",2013,"FSW",0.0107943945930431,71,-4.51787522200708
"566","ETH",2013,"FSW",0.00397537739058173,71,-5.5236522941479
"567","ETH",2013,"FSW",0.00617112156677255,71,-5.08168443851
"568","ETH",2013,"FSW",0.00978000493850212,71,-4.61758714666996
"569","ETH",2013,"FSW",0.00559334863114427,71,-5.18056808162529
"570","ETH",2013,"FSW",0.012177409784519,71,-4.39592053876842
"571","ETH",2013,"FSW",0.00291059899260494,71,-5.83648153657465
"572","ETH",2013,"FSW",0.0346812634923602,71,-3.32625875957104
"573","ETH",2013,"FSW",0.0282399325512492,71,-3.53837190559054
"574","ETH",2013,"FSW",0.00575071715389738,71,-5.15266339333716
"575","ETH",2013,"FSW",0.0416745186019983,71,-3.1352975938776
"576","ETH",2013,"FSW",0.00114995818080257,71,-6.76687908189764
"577","ETH",2013,"FSW",0.00100386392026479,71,-6.9028944363544
"578","ETH",2013,"FSW",0.000235101531763662,71,-8.35525795789627
"579","ETH",2013,"FSW",0.000219987979783287,71,-8.4217176382726
"580","ETH",2020,"FSW",0.00736499645848885,73,-4.9036244579728
"581","ETH",2015,"PWID",0.000314170050722661,72,-8.06526193642474
"582","ETH",2020,"PWID",0.000192151918241245,74,-8.55703208758089
"583","GHA",2003,"FSW",0.0115449144754812,75,-4.44989816972551
"584","GHA",2006,"FSW",0.00940357785578731,76,-4.65721696852733
"585","GHA",2011,"FSW",0.00819015056700724,77,-4.79659912292586
"586","GHA",2011,"FSW",0.00479176340565023,77,-5.33605351145458
"587","GHA",2011,"FSW",0.00604413448875768,77,-5.10260450899933
"588","GHA",2011,"FSW",0.0164061051351369,77,-4.09355957349942
"589","GHA",2011,"FSW",0.00398273104661094,77,-5.52179681915126
"590","GHA",2011,"FSW",0.0219893471022453,77,-3.79496244904952
"591","GHA",2011,"FSW",0.00395239321878724,77,-5.52947378079848
"592","GHA",2011,"FSW",0.00287562745873445,77,-5.84860461200988
"593","GHA",2011,"FSW",0.00485146652729682,77,-5.32361096988454
"594","GHA",2011,"FSW",0.00149385347479873,77,-6.50490130246547
"595","GHA",2011,"MSM",0.00182420090052151,78,-6.30478738378427
"596","GHA",2011,"MSM",0.00544001888104768,78,-5.2085178776722
"597","GHA",2011,"MSM",0.329411941948936,78,-0.710845955290369
"598","GHA",2011,"MSM",0.0425522474434596,78,-3.11353848053818
"599","GHA",2012,"MSM",0.00456734071942962,79,-5.38424634002518
"600","GHA",2017,"MSM",0.0072869932847619,81,-4.91435058872133
"601","GHA",2017,"MSM",0.0153956048950989,81,-4.15815785889817
"602","GHA",2017,"MSM",0.00655028653059238,81,-5.02167465136034
"603","GHA",2017,"MSM",0.00531560503038851,81,-5.23177865603837
"604","GHA",2017,"MSM",0.0095303914675405,81,-4.64369338849835
"605","GHA",2017,"MSM",0.014730397818049,81,-4.20300207407473
"606","GHA",2017,"MSM",0.00735199231311344,81,-4.90540478807359
"607","GHA",2017,"MSM",0.0114254729849099,81,-4.46041869877512
"608","GHA",2013,"PWID",0.00138733705814086,80,-6.57898085451274
"609","GIN",2012,"FSW",0.00331700605506847,82,-5.70537017403842
"610","GIN",2017,"FSW",0.00486158480103363,84,-5.32151736273229
"611","GIN",2013,"MSM",0.000649800044355164,83,-7.33819585521365
"612","GIN",2017,"MSM",0.000299640095304523,85,-8.11262880082486
"613","GIN",2017,"PWID",0.00165510574765219,86,-6.40223389938364
"614","NAM",2012,"FSW",0.031751699133064,140,-3.417542323635
"615","NAM",2012,"FSW",0.0262957378994129,140,-3.61170075620213
"616","NAM",2013,"FSW",0.162246895079996,142,-1.6416042141113
"617","NAM",2013,"FSW",0.0250793670371324,142,-3.6603105879028
"618","NAM",2013,"FSW",0.0254681363526069,142,-3.64452909982488
"619","NAM",2013,"FSW",0.0744803440390977,142,-2.51982011782271
"620","NAM",2013,"FSW",0.0279017600276729,142,-3.55076709901682
"621","NAM",2013,"FSW",0.015713525773008,142,-4.13739513135773
"622","NAM",2014,"FSW",0.0134346683867718,144,-4.29639098995253
"623","NAM",2014,"FSW",0.0246653020447763,144,-3.6773832115482
"624","NAM",2014,"FSW",0.0239796349282669,144,-3.70627852657299
"625","NAM",2014,"FSW",0.0307105730656086,144,-3.45195625866725
"626","NAM",2014,"FSW",0.160801019035506,144,-1.6522801487771
"627","NAM",2012,"MSM",0.0142070685063555,141,-4.2397067010281
"628","NAM",2012,"MSM",0.0200289478873033,141,-3.89034441111425
"629","NAM",2013,"MSM",0.0397175005234887,143,-3.18543560166856
"630","NAM",2013,"MSM",0.0198085113160356,143,-3.901636239412
"631","NAM",2013,"MSM",0.0193569996619596,143,-3.92515438560415
"632","NAM",2013,"MSM",0.0135816573580977,143,-4.28536038849218
"633","NAM",2013,"MSM",0.025745619172337,143,-3.63340795741773
"634","NAM",2014,"MSM",0.0113110745995103,145,-4.47059744883373
"635","NAM",2014,"MSM",0.0187066916758376,145,-3.95999010051696
"636","NAM",2014,"MSM",0.0390006487438338,145,-3.20439545344987
"637","NAM",2014,"MSM",0.0195331365660625,145,-3.91591651503109
"638","NAM",2014,"MSM",0.0129826235637102,145,-4.33107583017963
"639","NER",2004,"FSW",0.055302408324718,146,-2.83804840971503
"640","NER",2012,"FSW",0.00761064782010328,147,-4.87056722666893
"641","NER",2014,"FSW",0.00984696138474911,149,-4.61069659690798
"642","NER",2016,"FSW",0.0107254792010722,151,-4.52434972265175
"643","NER",2017,"FSW",0.0105273380352717,153,-4.5431966405131
"644","NER",2018,"FSW",0.0101366739271014,155,-4.58140694985086
"645","NER",2019,"FSW",0.010413517500094,157,-4.55418243961005
"646","NER",2012,"MSM",0.00304889429209829,148,-5.78992272963335
"647","NER",2015,"MSM",0.0027707594824914,150,-5.88585920981712
"648","NER",2016,"MSM",0.00281719374216503,152,-5.86919284689024
"649","NER",2017,"MSM",0.00278619686830365,154,-5.88028765715594
"650","NER",2018,"MSM",0.00260059765747633,156,-5.9494100070245
"651","RWA",2010,"FSW",0.00127087980173482,168,-6.66677417303134
"652","RWA",2010,"FSW",0.00132758364312268,168,-6.62306633316807
"653","RWA",2010,"FSW",0.000893382899628253,168,-7.01960150780424
"654","RWA",2010,"FSW",0.00967389895254726,168,-4.62860285480198
"655","RWA",2011,"FSW",0.0116232449548628,169,-4.44305698762567
"656","RWA",2011,"FSW",0.00476553043149373,169,-5.34156950803799
"657","RWA",2012,"FSW",0.0046454236280159,172,-5.36721646286908
"658","RWA",2012,"FSW",0.00454024136961971,172,-5.39022452365834
"659","RWA",2018,"FSW",0.00440773056199494,174,-5.41997786052837
"660","RWA",2011,"MSM",0.0020223822169153,170,-6.20145471711725
"661","RWA",2012,"MSM",0.0019763695343851,173,-6.22451536068267
"662","RWA",2011,"PWID",0.000197887875805293,171,-8.52761206402243
"663","SEN",2012,"FSW",0.00493584938443781,176,-5.30628243561087
"664","SEN",2015,"FSW",0.011251558283861,178,-4.47593330988739
"665","SEN",2015,"FSW",0.00883316579925589,178,-4.72036939148344
"666","SEN",2015,"FSW",0.0164991565675416,178,-4.08780923292999
"667","SEN",2016,"FSW",0.00565874096648008,181,-5.16887904329737
"668","SEN",2018,"FSW",0.00565543531384703,184,-5.16946670596136
"669","SEN",2012,"MSM",0.00328769494127293,177,-5.71427547422562
"670","SEN",2012,"MSM",0.00175062897772819,177,-6.34602797665706
"671","SEN",2015,"MSM",0.00517077074869624,179,-5.2595493351409
"672","SEN",2015,"MSM",0.00447035854982095,179,-5.40580628060409
"673","SEN",2015,"MSM",0.0157322751580124,179,-4.13618359338161
"674","SEN",2016,"MSM",0.00274862345641208,182,-5.89390264607294
"675","SEN",2019,"MSM",0.0136721254988706,186,-4.27862970421362
"676","SEN",2011,"PWID",0.000803287650963225,175,-7.12599407732613
"677","SEN",2011,"PWID",0.000788726545507698,175,-7.14430184307888
"678","SEN",2015,"PWID",0.000715732800335758,180,-7.24148765548333
"679","SEN",2016,"PWID",0.000424974857733379,183,-7.76305548387904
"680","SEN",2018,"PWID",0.000413290043460774,185,-7.79094755160956
"681","TZA",2011,"FSW",0.0123466183352362,196,-4.3819496013492
"682","TZA",2013,"FSW",0.0128380590567958,199,-4.34241997684432
"683","TZA",2013,"FSW",0.017242527751734,199,-4.04298349186213
"684","TZA",2013,"FSW",0.0049360345024129,199,-5.30624474549188
"685","TZA",2013,"FSW",0.0135258843874614,199,-4.28953187482357
"686","TZA",2013,"FSW",0.00796667230126312,199,-4.8244898256504
"687","TZA",2013,"FSW",0.0107225460149022,199,-4.52462620336921
"688","TZA",2019,"FSW",0.0132547515826525,201,-4.3100558009863
"689","TZA",2011,"MSM",0.00705039502966438,197,-4.94759626464478
"690","TZA",2019,"MSM",0.00826480203098402,202,-4.78745035582737
"691","TZA",2011,"PWID",0.00478840124113757,198,-5.33675879102667
"692","TZA",2015,"PWID",0.000455393732922243,200,-7.69389266867226
"693","TZA",2015,"PWID",5.75234188954412e-05,200,-9.76326088286751
"694","TZA",2015,"PWID",3.54293259454543e-05,200,-10.2479352342803
"695","TZA",2015,"PWID",0.000180789545278041,200,-8.61799613057803
"696","TZA",2015,"PWID",5.68195713730987e-05,200,-9.77557290397309
"697","TZA",2015,"PWID",0.000257962781675914,200,-8.26243724445901
"698","TZA",2015,"PWID",2.4076526289752e-05,200,-10.6342491281837
"699","TZA",2015,"PWID",0.000215329386357499,200,-8.44312632005385
"700","TZA",2015,"PWID",3.06430280585671e-05,200,-10.3930747475006
"701","TZA",2015,"PWID",9.72245018559531e-05,200,-9.23839057232808
"702","TZA",2015,"PWID",3.20840856124645e-05,200,-10.3471183414778
"703","TZA",2015,"PWID",5.8000991433729e-05,200,-9.75499245120541
"704","TZA",2015,"PWID",9.49107132551929e-06,200,-11.5651495706589
"705","TZA",2015,"PWID",9.39990516196535e-05,200,-9.27213186142798
"706","TZA",2015,"PWID",3.1724679921633e-05,200,-10.3583839083842
"707","TZA",2015,"PWID",3.25591463636198e-05,200,-10.3324196748307
"708","TZA",2019,"PWID",0.00317730657049175,203,-5.74853906657401
"709","UGA",2012,"FSW",0.0100773912167943,204,-4.58733234583773
"710","UGA",2015,"FSW",0.0257096128427628,207,-3.63484443543327
"711","UGA",2017,"FSW",0.0287792574351667,209,-3.51889887803521
"712","UGA",2017,"FSW",0.00486940764740748,209,-5.31990168042109
"713","UGA",2017,"FSW",0.00657093151036041,209,-5.01850705901625
"714","UGA",2017,"FSW",0.00120575972548667,209,-6.7194389458861
"715","UGA",2017,"FSW",0.0182742792745482,209,-3.98381739546723
"716","UGA",2017,"FSW",0.0178497308586679,209,-4.00775589004687
"717","UGA",2017,"FSW",0.00492554747930293,209,-5.30838212925708
"718","UGA",2017,"FSW",0.00204943643261729,209,-6.18813889514393
"719","UGA",2017,"FSW",0.010804388974693,209,-4.5169396606211
"720","UGA",2017,"FSW",0.00382892201123728,209,-5.56133570351513
"721","UGA",2017,"FSW",0.00606311254306002,209,-5.09945042194657
"722","UGA",2017,"FSW",0.00599441404291281,209,-5.11091478357874
"723","UGA",2017,"FSW",0.0238086690158807,209,-3.71360884432367
"724","UGA",2019,"FSW",0.0123867200810238,212,-4.37866626652365
"725","UGA",2019,"FSW",0.0124209264849398,212,-4.37587389808101
"726","UGA",2012,"MSM",0.0178056948475188,205,-4.01027081415194
"727","UGA",2012,"MSM",0.0234518276393218,205,-3.72907565118827
"728","UGA",2017,"MSM",0.0038801349560517,210,-5.54799766125538
"729","UGA",2017,"MSM",0.00169453122416726,210,-6.37865317174752
"730","UGA",2017,"MSM",0.0210636862676867,210,-3.83891606020602
"731","UGA",2017,"MSM",0.00275266806127748,210,-5.89242816992768
"732","UGA",2017,"MSM",0.00899652622106983,210,-4.70187951225887
"733","UGA",2017,"MSM",0.000556877430431435,210,-7.49260836279336
"734","UGA",2017,"MSM",0.00284684464850244,210,-5.85869313429315
"735","UGA",2017,"MSM",0.00227234070454694,210,-6.08466990499013
"736","UGA",2017,"MSM",0.00492593584297159,210,-5.30830289527684
"737","UGA",2019,"MSM",0.00227175170760489,213,-6.08492973166948
"738","UGA",2012,"PWID",0.0200734193905968,206,-3.8880811295927
"739","UGA",2016,"PWID",0.000609284084047058,208,-7.40261645297984
"740","UGA",2017,"PWID",0.00365835899689299,211,-5.60707552645984
"741","UGA",2017,"PWID",0.000957667542033465,211,-6.95005174719285
"742","UGA",2019,"PWID",0.000361484986011854,214,-7.92492849936116
"743","UGA",2019,"PWID",0.000359335615824756,214,-7.93089434297433
"744","ZMB",1997,"FSW",0.0252623531452288,215,-3.65285308508024
"745","ZMB",2000,"FSW",0.0113602117441172,216,-4.46621299456925
"746","ZMB",2014,"FSW",0.011598542656713,217,-4.4452094913824
"747","ZMB",2015,"FSW",0.0347230516212926,219,-3.32501127505471
"748","ZMB",2015,"FSW",0.0258355790028253,219,-3.62982752639973
"749","ZMB",2015,"FSW",0.0398048959275221,219,-3.1831465792424
"750","ZMB",2015,"FSW",0.0119063437045048,219,-4.41870614458594
"751","ZMB",2015,"FSW",0.00909938952038142,219,-4.69040691155058
"752","ZMB",2015,"FSW",0.00949907337934459,219,-4.64701654681325
"753","ZMB",2015,"FSW",0.0490729108031852,219,-2.96413022434793
"754","ZMB",2015,"FSW",0.0377744662613934,219,-3.2376154870989
"755","ZMB",2015,"FSW",0.0544073637311142,219,-2.85531235185232
"756","ZMB",2015,"FSW",0.0205290038286405,219,-3.86517391895752
"757","ZMB",2015,"FSW",0.0177879454636342,219,-4.01128621978945
"758","ZMB",2015,"FSW",0.0168846718353232,219,-4.06432021754492
"759","ZMB",2015,"FSW",0.00592581725010604,219,-5.12249322438822
"760","ZMB",2015,"FSW",0.0659520530013172,219,-2.65059976368516
"761","ZMB",2015,"FSW",0.0144078212324536,219,-4.22547145696726
"762","ZMB",2015,"FSW",0.0268798483628209,219,-3.58913068593983
"763","ZMB",2016,"FSW",0.00615340069280369,221,-5.08457798092142
"764","ZMB",2016,"FSW",0.0186723204273319,221,-3.96186419361526
"765","ZMB",2016,"FSW",0.0142367485575078,221,-4.2375896673962
"766","ZMB",2016,"FSW",0.0172600562770892,221,-4.0419495852571
"767","ZMB",2016,"FSW",0.0169652776450235,221,-4.05947567850996
"768","ZMB",2016,"FSW",0.0147547531924324,221,-4.20132531050312
"769","ZMB",2016,"FSW",0.0164446569182592,221,-4.09117329075908
"770","ZMB",2016,"FSW",0.0057555285391951,221,-5.15182224560424
"771","ZMB",2016,"FSW",0.0640897420172068,221,-2.68123527346997
"772","ZMB",2016,"FSW",0.0139585512237021,221,-4.25760607960602
"773","ZMB",2016,"FSW",0.0258317734146977,221,-3.62997874404118
"774","ZMB",2016,"FSW",0.0126178105912858,221,-4.35994783295106
"775","ZMB",2016,"FSW",0.00979348704603529,221,-4.61619594271696
"776","ZMB",2016,"FSW",0.0040274568483079,221,-5.51058456833872
"777","ZMB",2019,"FSW",0.0307423448418993,224,-3.45088945951328
"778","ZMB",2014,"MSM",0.00207594917102278,218,-6.17525869113101
"779","ZMB",2015,"MSM",0.00590751579370073,220,-5.12560484121419
"780","ZMB",2015,"MSM",0.00592966897792711,220,-5.12183956985483
"781","ZMB",2015,"MSM",0.003080314512648,220,-5.77963850426757
"782","ZMB",2015,"MSM",0.0359461958142768,220,-3.28912384675204
"783","ZMB",2015,"MSM",0.00351466040035121,220,-5.64729152146683
"784","ZMB",2015,"MSM",0.0119133974435368,220,-4.41810674588463
"785","ZMB",2016,"MSM",0.00659158131388105,222,-5.01534860094364
"786","ZMB",2016,"MSM",0.00555408169844321,222,-5.18765261740758
"787","ZMB",2016,"MSM",0.00582923763724992,222,-5.13902275869174
"788","ZMB",2016,"MSM",0.0218756421777154,222,-3.80026302868045
"789","ZMB",2016,"MSM",0.00643149997967991,222,-5.0400952184214
"790","ZMB",2016,"MSM",0.00790281996899987,222,-4.83260141234783
"791","ZMB",2019,"MSM",0.0160545269201822,225,-4.11557962107131
"792","ZMB",2016,"PWID",0.00141672637481436,223,-6.55798870779382
"793","ZMB",2016,"PWID",0.0106786135965385,223,-4.5287762277611
"794","ZMB",2016,"PWID",0.00272932425540366,223,-5.90096817026607
"795","ZMB",2016,"PWID",0.000299141481961463,223,-8.11429472643845
"796","ZMB",2019,"PWID",0.00312802065922518,226,-5.76422192856736
